Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 347d,151 (93-2-56 62.25%),199 (1.32),←,
3,"Bartel, Jimmy",25y 143d,138 (90-2-46 65.94%),85 (0.62),←,
24,"Blake, Mark",23y 229d,63 (50-0-13 79.37%),10 (0.16),←,
17,"Byrnes, Shannon",25y 19d,57 (42-0-15 73.68%),31 (0.54),←,
35,"Chapman, Paul",27y 172d,160 (95-2-63 60.00%),212 (1.33),←,
11,"Corey, Joel",27y 68d,181 (110-2-69 61.33%),55 (0.30),←,
44,"Enright, Corey",27y 224d,155 (92-2-61 60.00%),47 (0.30),←,
26,"Hawkins, Tom",20y 279d,23 (20-0-3 86.96%),32 (1.39),←,
28,"Johnson, David",27y 180d,72 (39-1-32 54.86%),16 (0.22),←,
20,"Johnson, Steve",25y 296d,117 (78-2-37 67.52%),223 (1.91),←,
9,"Kelly, James",25y 118d,134 (82-1-51 61.57%),61 (0.46),←,
4,"Mackie, Andrew",24y 262d,87 (66-0-21 75.86%),54 (0.62),←,
39,"Milburn, Darren",32y 11d,239 (136-1-102 57.11%),87 (0.36),←,
21,"Mooney, Cameron",29y 212d,173 (111-1-61 64.45%),215 (1.24),162 (101-1-60 62.65%),213 (1.31)
41,"Mumford, Shane",22y 295d,5 (5-0-0 100.00%),1 (0.20),←,
33,"Rooke, Max",27y 128d,117 (70-2-45 60.68%),42 (0.36),←,
30,"Scarlett, Matthew",29y 325d,211 (127-2-82 60.66%),16 (0.08),←,
14,"Selwood, Joel",20y 335d,50 (46-0-4 92.00%),14 (0.28),←,
27,"Stokes, Mathew",24y 155d,56 (47-0-9 83.93%),86 (1.54),←,
7,"Taylor, Harry",22y 318d,26 (24-0-2 92.31%),3 (0.12),←,
5,"Varcoe, Travis",21y 16d,39 (35-0-4 89.74%),37 (0.95),←,
40,"Wojcinski, David",28y 220d,137 (84-2-51 62.04%),46 (0.34),←,
Totals,Totals,25y 248d,2391 (1542-22-827 64.49%),1572 (0.66),,
C,"Thompson, Mark",45y 158d,215 (127-3-85 59.77%),,←,
