Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Clarkson, Alastair",19,3,4,23,,1.0,,2.0,,,,,4.0,1.0,,,,,,,,,
31,"Cockatoo-Collins, Don",2,,1,3,,,,3.0,,,,,,,,,,,,,,,
20,"Febey, Matthew",14,4,7,21,,,,1.0,,,,,1.0,,,,,,,,,,
16,"Grant, David",6,3,6,12,,,,,,,,,,3.0,,,,,,,,,
15,"Hopgood, Paul",3,1,2,5,,,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Ingerson, Anthony",7,4,3,10,,,2.0,1.0,,,,,1.0,,,,,,,,,,
7,"Kowal, Darren",3,1,6,9,,,,,,,,,,1.0,,,,,,,,,
17,"Lovett, Brett",11,3,14,25,,,,3.0,,,,,,,,,,,,,,,
6,"Lovett, Glenn",14,2,6,20,1,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
3,"Lyon, Garry",5,3,1,6,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
9,"Neitz, David",11,6,4,15,2,1.0,5.0,,,,,,1.0,3.0,,,,,,,,,
18,"Nettelbeck, Craig",7,5,1,8,,2.0,,,,,,,,,,,,,,,,,
4,"Obst, Andrew",10,4,3,13,,1.0,,,,,,,2.0,,,,,,,,,,
19,"Prymke, Paul",3,2,7,10,,,,2.0,,,,,1.0,6.0,,,,,,,,,
24,"Sampson, Clay",4,,1,5,1,,,1.0,,,,,,1.0,,,,,,,,,
10,"Seecamp, Marcus",2,2,2,4,,,,,,,,,,,,,,,,,,,
29,"Smith, Shaun",7,5,3,10,6,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
11,"Stynes, Jim",9,5,9,18,,,13.0,,,,,,1.0,3.0,,,,,,,,,
8,"Turley, Craig",2,,2,4,,1.0,,,,,,,1.0,,,,,,,,,,
12,"Viney, Todd",9,1,9,18,,1.0,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
13,"Yze, Adem",3,1,,3,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,151,55,91,242,11,13.0,21.0,21.0,,,,,20.0,26.0,,,,,,,,,
Opposition,Opposition,189,78,86,275,27,11.0,20.0,29.0,,,,,26.0,20.0,6.0,,,,,,,,
