Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",26y 238d,121 (74-1-46 61.57%),199 (1.64),←,
14,"Calthorpe, David",20y 242d,17 (11-0-6 64.71%),15 (0.88),←,
9,"Cockatoo-Collins, Che",19y 42d,4 (1-0-3 25.00%),9 (2.25),←,
30,"Delaney, Tony",18y 110d,6 (1-1-4 25.00%),3 (0.50),←,
38,"Denham, Sean",24y 352d,78 (44-1-33 57.05%),33 (0.42),34 (20-1-13 60.29%),12 (0.35)
31,"Fletcher, Dustin",18y 344d,21 (14-1-6 69.05%),2 (0.10),←,
28,"Flood, David",25y 53d,50 (30-0-20 60.00%),32 (0.64),←,
29,"Grenvold, David",28y 41d,74 (49-1-24 66.89%),14 (0.19),←,
1,"Harvey, Mark",28y 309d,161 (106-1-54 66.15%),163 (1.01),←,
11,"Hills, Paul",21y 208d,52 (30-1-21 58.65%),9 (0.17),←,
5,"Hird, James",21y 71d,24 (13-1-10 56.25%),38 (1.58),←,
20,"Kilpatrick, Glenn",21y 230d,20 (11-0-9 55.00%),3 (0.15),←,
2,"Mercuri, Mark",20y 54d,27 (16-1-10 61.11%),32 (1.19),←,
24,"Misiti, Joe",19y 158d,28 (17-1-10 62.50%),14 (0.50),←,
47,"Olarenshaw, Ricky",21y 74d,20 (14-0-6 70.00%),6 (0.30),←,
3,"Salmon, Paul",29y 86d,186 (112-1-73 60.48%),460 (2.47),←,
19,"Somerville, Peter",25y 282d,70 (42-0-28 60.00%),59 (0.84),←,
17,"Stevenson, Robert",17y 306d,3 (1-0-2 33.33%),,←,
26,"Thompson, Mark",30y 148d,171 (111-2-58 65.50%),48 (0.28),←,
21,"Wallis, Dean",24y 232d,61 (34-1-26 56.56%),23 (0.38),←,
4,"Wanganeen, Gavin",20y 302d,65 (36-1-28 56.15%),27 (0.42),←,
Totals,Totals,23y 28d,1259 (767-15-477 60.92%),1189 (0.94),,
C,"Sheedy, Kevin",46y 113d,311 (202-2-107 65.27%),,←,
