Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",25y 7d,24 (14-0-10 58.33%),4 (0.17),←,
24,"Biggs, Shane",26y 336d,62 (37-0-25 59.68%),8 (0.13),56 (34-0-22 60.71%),8 (0.14)
4,"Bontempelli, Marcus",22y 225d,99 (52-0-47 52.53%),94 (0.95),←,
17,"Boyd, Tom",22y 319d,60 (32-0-28 53.33%),50 (0.83),51 (29-0-22 56.86%),42 (0.82)
12,"Cordy, Zaine",21y 253d,43 (23-0-20 53.49%),10 (0.23),←,
9,"Crozier, Hayden",24y 195d,80 (35-0-45 43.75%),44 (0.55),11 (4-0-7 36.36%),
6,"Dahlhaus, Luke",25y 320d,152 (70-0-82 46.05%),109 (0.72),←,
35,"Daniel, Caleb",22y,67 (37-0-30 55.22%),26 (0.39),←,
5,"Dunkley, Josh",21y 179d,36 (21-0-15 58.33%),23 (0.64),←,
26,"Gowers, Billy",22y 27d,15 (5-0-10 33.33%),21 (1.40),←,
7,"Hunter, Lachie",23y 206d,98 (50-0-48 51.02%),49 (0.50),←,
39,"Johannisen, Jason",25y 241d,99 (47-0-52 47.47%),30 (0.30),←,
27,"Lipinski, Patrick",19y 355d,12 (4-0-8 33.33%),9 (0.75),←,
36,"Lynch, Brad",20y 361d,2 (1-0-1 50.00%),,←,
16,"McLean, Toby",22y 157d,53 (29-0-24 54.72%),37 (0.70),←,
38,"Morris, Dale",35y 190d,245 (133-2-110 54.69%),3 (0.01),←,
33,"Naughton, Aaron",18y 219d,11 (5-0-6 45.45%),2 (0.18),←,
20,"Richards, Ed",19y 4d,14 (5-0-9 35.71%),7 (0.50),←,
13,"Schache, Josh",20y 320d,33 (4-0-29 12.12%),31 (0.94),6 (1-0-5 16.67%),6 (1.00)
37,"Smith, Roarke",21y 299d,8 (2-0-6 25.00%),,←,
8,"Trengove, Jackson",27y 247d,162 (67-1-94 41.67%),30 (0.19),9 (1-0-8 11.11%),
3,"Wallis, Mitch",25y 256d,116 (53-0-63 45.69%),60 (0.52),←,
Totals,Totals,23y 181d,1491 (726-3-762 48.69%),647 (0.43),,
C,"Beveridge, Luke",47y 318d,86 (49-0-37 56.98%),,←,
