Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",5,1,2,7,,,,,1.0,2.0,,,,2.0,,2.0,5.0,,,1.0,,,
25,"Beinke, Bryan",6,5,4,10,1,3.0,,3.0,,1.0,,,,1.0,,6.0,4.0,2.0,4.0,,,,
26,"Bickley, Mark",9,3,9,18,,,,1.0,2.0,5.0,2.0,3.0,,3.0,,3.0,18.0,,,2.0,,,
24,"Burton, Brett",11,12,9,20,,1.0,,,,3.0,3.0,,,1.0,,11.0,9.0,6.0,2.0,,3.0,,
4,"Clarke, Matthew",5,3,6,11,1,,20.0,3.0,,3.0,3.0,,1.0,2.0,,7.0,4.0,,,1.0,,,
1,"Crowell, Andrew",3,1,3,6,,,,1.0,2.0,,1.0,,1.0,,,4.0,2.0,,,2.0,,,
9,"Edwards, Tyson",14,10,7,21,2,2.0,,4.0,3.0,,2.0,,1.0,,1.0,4.0,18.0,,3.0,3.0,5.0,,
36,"Goodwin, Simon",11,2,8,19,2,1.0,,3.0,,4.0,5.0,,2.0,1.0,,11.0,8.0,2.0,,1.0,,,
34,"Hart, Ben",17,3,3,20,,,,1.0,2.0,2.0,1.0,,3.0,2.0,,9.0,10.0,1.0,,2.0,,,
3,"Jarman, Darren",16,5,6,22,,,,1.0,4.0,5.0,3.0,1.0,1.0,,,9.0,13.0,,1.0,1.0,4.0,,
28,"Johnson, Kane",13,5,5,18,1,,,,2.0,4.0,3.0,1.0,,1.0,,7.0,12.0,,,,1.0,,
40,"Ladhams, Chris",8,3,2,10,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,5.0,5.0,,,,,,
31,"Marsh, Ben",3,4,2,5,1,,5.0,,,1.0,1.0,,,1.0,,3.0,2.0,2.0,1.0,,,,
16,"McGregor, Ken",3,1,1,4,,,,,,2.0,,,,,,1.0,3.0,1.0,,1.0,,,
23,"McLeod, Andrew",19,2,6,25,1,,,4.0,5.0,7.0,6.0,2.0,,1.0,3.0,7.0,18.0,,,1.0,3.0,,
32,"Ricciuto, Mark",14,7,9,23,,,,1.0,2.0,4.0,2.0,3.0,,3.0,,10.0,14.0,2.0,1.0,,,,
10,"Robran, Matthew",12,3,9,21,,,2.0,1.0,1.0,3.0,1.0,2.0,2.0,,,4.0,16.0,1.0,,2.0,,,
7,"Smart, Nigel",9,3,5,14,,,,1.0,2.0,3.0,2.0,1.0,,2.0,,5.0,11.0,,,1.0,,,
20,"Stenglein, Tyson",7,5,8,15,,,,1.0,2.0,2.0,3.0,,2.0,,,9.0,6.0,2.0,,,,,
19,"Stevens, Mark",8,5,8,16,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,4.0,11.0,1.0,,,,,
30,"Vardy, Peter",1,1,4,5,,1.0,,3.0,,,,,,,,4.0,1.0,1.0,,,,,
17,"Welsh, Scott",3,1,1,4,,1.0,,1.0,,1.0,,,1.0,,,4.0,,1.0,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,85,117,314,9,12.0,27.0,31.0,31.0,55.0,41.0,15.0,16.0,20.0,4.0,129.0,190.0,22.0,13.0,18.0,16.0,,
Opposition,Opposition,181,89,95,276,8,7.0,14.0,36.0,37.0,42.0,25.0,15.0,20.0,16.0,2.0,112.0,172.0,14.0,7.0,23.0,5.0,,
