Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
16,"Aarts, Jake",26y 229d,32 (19-0-13 59.38%),32 (1.00),←,
12,"Astbury, David",30y 149d,152 (85-3-64 56.91%),9 (0.06),←,
7,"Baker, Liam",23y 179d,60 (41-1-18 69.17%),13 (0.22),←,
29,"Bolton, Shai",22y 229d,63 (42-1-20 67.46%),52 (0.83),←,
22,"Caddy, Josh",28y 300d,173 (108-1-64 62.72%),164 (0.95),78 (56-0-22 71.79%),88 (1.13)
11,"Castagna, Jason",25y 13d,115 (77-1-37 67.39%),114 (0.99),←,
41,"Chol, Mabior",24y 177d,29 (19-0-10 65.52%),23 (0.79),←,
9,"Cotchin, Trent",31y 109d,265 (147-3-115 56.04%),129 (0.49),←,
10,"Edwards, Shane",32y 273d,278 (143-6-129 52.52%),171 (0.62),←,
42,"Garthwaite, Ryan",23y 25d,12 (6-0-6 50.00%),,←,
34,"Graham, Jack",23y 150d,73 (52-1-20 71.92%),32 (0.44),←,
2,"Grimes, Dylan",30y 9d,188 (120-1-67 64.10%),3 (0.02),←,
23,"Lambert, Kane",29y 241d,125 (84-1-40 67.60%),76 (0.61),←,
19,"Lynch, Tom",28y 267d,189 (76-2-111 40.74%),378 (2.00),58 (39-1-18 68.10%),124 (2.14)
31,"Mansell, Rhyan",21y 51d,10 (4-0-6 40.00%),,←,
25,"Nankervis, Toby",26y 347d,95 (68-0-27 71.58%),29 (0.31),83 (61-0-22 73.49%),26 (0.31)
37,"Parker, Matthew",25y 181d,21 (10-0-11 47.62%),16 (0.76),2 (1-0-1 50.00%),
50,"Pickett, Marlion",29y 200d,37 (22-1-14 60.81%),7 (0.19),←,
8,"Riewoldt, Jack",32y 267d,301 (159-5-137 53.65%),708 (2.35),←,
17,"Rioli, Daniel",24y 100d,110 (72-1-37 65.91%),89 (0.81),←,
5,"Ross, Jack",20y 325d,27 (16-0-11 59.26%),3 (0.11),←,
15,"Short, Jayden",25y 182d,110 (71-1-38 65.00%),21 (0.19),←,
44,"Stack, Sydney",21y 88d,29 (18-1-10 63.79%),12 (0.41),←,
Totals,Totals,26y 162d,2494 (1459-30-1005 58.50%),2081 (0.83),,
C,"Hardwick, Damien",48y 341d,270 (153-3-114 57.22%),,←,
