Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Burns, Scott",9,5,18,27,1,,,3.0,1.0,3.0,6.0,1.0,,1.0,,16.0,11.0,1.0,,1.0,,1.0,84.0
10,"Caracella, Blake",15,7,3,18,5,2.0,,2.0,,5.0,2.0,6.0,3.0,1.0,3.0,8.0,10.0,,3.0,,,2.0,94.0
8,"Clement, James",12,7,4,16,,,,3.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,8.0,7.0,4.0,,3.0,,,100.0
33,"Cloke, Cameron",4,3,3,7,1,,11.0,1.0,,2.0,1.0,2.0,2.0,,,3.0,4.0,,1.0,3.0,,,46.0
32,"Cloke, Travis",11,4,5,16,2,2.0,1.0,2.0,,5.0,,1.0,1.0,,,5.0,10.0,1.0,2.0,3.0,,1.0,94.0
41,"Davies, Ben",2,1,,2,,,,2.0,1.0,,,2.0,,1.0,,,2.0,,,1.0,,,16.0
4,"Didak, Alan",9,5,4,13,2,1.0,1.0,3.0,,2.0,,1.0,,1.0,,1.0,11.0,,1.0,1.0,,,83.0
15,"Egan, Chris",8,3,1,9,2,,,2.0,,2.0,1.0,2.0,,,,3.0,6.0,,,,3.0,,83.0
45,"Fanning, David",4,3,3,7,,,7.0,2.0,,2.0,1.0,2.0,,2.0,,3.0,4.0,1.0,,1.0,,,67.0
6,"Holland, Brodie",11,6,16,27,,,,3.0,,3.0,4.0,2.0,2.0,1.0,,11.0,17.0,,,,1.0,,81.0
26,"Johnson, Ben",20,5,7,27,,,,3.0,6.0,8.0,1.0,3.0,,1.0,,4.0,22.0,,,,3.0,3.0,100.0
18,"Licuria, Paul",17,7,13,30,1,,,4.0,1.0,7.0,7.0,3.0,2.0,2.0,,12.0,17.0,1.0,,,2.0,,88.0
24,"Lockyer, Tarkyn",15,2,7,22,,1.0,,2.0,3.0,1.0,1.0,1.0,,1.0,,5.0,15.0,,1.0,2.0,2.0,,100.0
27,"Maxwell, Nick",4,2,1,5,,,,2.0,1.0,2.0,,,1.0,,,2.0,3.0,1.0,,4.0,2.0,,53.0
7,"Morrison, Chad",10,5,4,14,,,,4.0,,2.0,2.0,2.0,1.0,1.0,,5.0,9.0,1.0,,,,,88.0
11,"OBree, Shane",12,5,8,20,,,,6.0,1.0,4.0,4.0,3.0,1.0,2.0,,8.0,12.0,,1.0,,1.0,1.0,82.0
35,"Prestigiacomo, Simon",4,1,1,5,,,,1.0,4.0,,,1.0,,,,3.0,1.0,,,5.0,,,100.0
9,"Rowe, Julian",10,5,5,15,,1.0,,3.0,1.0,1.0,3.0,,,,,8.0,8.0,,,1.0,,1.0,86.0
22,"Shaw, Rhyce",7,9,6,13,1,,,4.0,1.0,2.0,1.0,2.0,2.0,2.0,,4.0,11.0,1.0,2.0,2.0,,1.0,81.0
36,"Swan, Dane",5,3,4,9,,,,2.0,2.0,1.0,,2.0,,,,2.0,7.0,,,1.0,,,75.0
20,"Tarrant, Chris",7,6,1,8,3,,2.0,,,3.0,1.0,3.0,,1.0,,3.0,5.0,2.0,4.0,1.0,,1.0,100.0
14,"Wakelin, Shane",2,3,3,5,,,,,2.0,,,,,,,1.0,4.0,,,13.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,97,117,315,18,10.0,22.0,54.0,28.0,57.0,36.0,42.0,16.0,19.0,4.0,115.0,196.0,13.0,15.0,42.0,15.0,11.0,
Opposition,Opposition,190,101,104,294,15,5.0,38.0,29.0,43.0,47.0,32.0,45.0,19.0,16.0,2.0,118.0,178.0,10.0,13.0,48.0,21.0,11.0,
