St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 337d,79 (39-1-39 50.00%),55 (0.70),←,
26,"Dal Santo, Nick",29y 86d,246 (142-5-99 58.74%),135 (0.55),←,
24,"Dempster, Sean",29y 119d,146 (85-3-58 59.25%),17 (0.12),92 (50-3-39 55.98%),9 (0.10)
25,"Fisher, Sam",30y 313d,189 (114-4-71 61.38%),21 (0.11),←,
14,"Geary, Jarryn",24y 330d,80 (51-0-29 63.75%),14 (0.17),←,
33,"Gwilt, James",26y 281d,99 (61-3-35 63.13%),19 (0.19),←,
1,"Hickey, Tom",22y 74d,15 (2-0-13 13.33%),5 (0.33),3 (1-0-2 33.33%),
37,"Maister, Beau",27y 60d,38 (14-0-24 36.84%),23 (0.61),15 (9-0-6 60.00%),22 (1.47)
5,"McEvoy, Ben",23y 312d,77 (48-2-27 63.64%),22 (0.29),←,
32,"Milera, Terry",25y 131d,21 (10-0-11 47.62%),25 (1.19),←,
44,"Milne, Stephen",33y 72d,265 (143-5-117 54.91%),557 (2.10),←,
11,"Montagna, Leigh",29y 198d,198 (120-4-74 61.62%),116 (0.59),←,
16,"Newnes, Jack",20y 84d,13 (7-0-6 53.85%),1 (0.08),←,
22,"Ray, Farren",27y 57d,162 (94-4-64 59.26%),49 (0.30),87 (59-3-25 69.54%),17 (0.20)
12,"Riewoldt, Nick",30y 214d,246 (133-5-108 55.08%),542 (2.20),←,
17,"Roberton, Dylan",21y 332d,45 (24-0-21 53.33%),7 (0.16),8 (2-0-6 25.00%),2 (0.25)
6,"Ross, Sebastian",20y 12d,6 (2-0-4 33.33%),1 (0.17),←,
21,"Saad, Ahmed",23y 222d,24 (11-0-13 45.83%),39 (1.63),←,
2,"Siposs, Arryn",20y 175d,21 (10-0-11 47.62%),18 (0.86),←,
28,"Stanley, Rhys",22y 169d,29 (16-0-13 55.17%),17 (0.59),←,
3,"Steven, Jack",23y 52d,59 (30-1-28 51.69%),45 (0.76),←,
29,"Webster, Jimmy",19y 325d,2 (1-0-1 50.00%),,←,
Totals,Totals,25y 113d,2060 (1157-37-866 56.17%),1728 (0.84),,
C,"Watters, Scott",44y 114d,30 (14-0-16 46.67%),,←,
