Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",8,2,5,13,,,,1.0,,1.0,1.0,1.0,1.0,,,6.0,6.0,,,1.0,,,
12,"Blakey, John",12,4,5,17,,,,1.0,5.0,2.0,3.0,,2.0,,,10.0,6.0,2.0,,1.0,1.0,,
22,"Burton, Matthew",1,1,1,2,,,18.0,,,,,,,,,,2.0,,,3.0,,,
18,"Carey, Wayne",9,5,1,10,4,,,2.0,,2.0,,1.0,,1.0,,4.0,5.0,1.0,4.0,,1.0,,
23,"Clayton, Shane",6,5,4,10,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,4.0,6.0,,,,,,
45,"Cochrane, Stuart",8,3,1,9,,1.0,,3.0,1.0,4.0,,,1.0,,,2.0,5.0,,,1.0,,,
2,"Colbert, Leigh",8,3,7,15,1,,,3.0,,4.0,2.0,,2.0,,,9.0,5.0,,1.0,4.0,,,
6,"Grant, Shannon",11,6,5,16,,1.0,,1.0,2.0,2.0,,2.0,,,,6.0,9.0,1.0,,,,,
14,"Harris, Daniel",4,1,1,5,,,,,1.0,2.0,1.0,1.0,,,,3.0,2.0,1.0,,2.0,,,
29,"Harvey, Brent",14,4,5,19,,,,2.0,4.0,,2.0,1.0,3.0,1.0,,10.0,10.0,,,2.0,6.0,,
34,"King, David",22,6,6,28,3,1.0,,2.0,4.0,9.0,5.0,2.0,2.0,1.0,,9.0,16.0,1.0,,,3.0,,
35,"Makepeace, Troy",6,1,5,11,,,,2.0,3.0,2.0,3.0,,1.0,,,4.0,6.0,,,4.0,,,
5,"McCartney, Jason",8,4,1,9,,,,1.0,1.0,2.0,,1.0,2.0,2.0,,5.0,4.0,1.0,,2.0,,,
31,"McKernan, Corey",6,3,5,11,1,,13.0,,2.0,1.0,3.0,1.0,2.0,4.0,,3.0,7.0,,1.0,1.0,,,
28,"Pickett, Byron",9,4,3,12,,,,2.0,5.0,1.0,1.0,,,1.0,,4.0,7.0,,,2.0,4.0,,
3,"Rawlings, Brady",4,2,,4,,,,3.0,2.0,1.0,1.0,,,3.0,,1.0,3.0,,,1.0,,,
26,"Rocca, Saverio",6,5,,6,2,,3.0,,1.0,1.0,,1.0,,1.0,,2.0,3.0,2.0,2.0,,,,
7,"Simpson, Adam",15,5,8,23,,,,3.0,,5.0,3.0,3.0,1.0,,,8.0,15.0,1.0,,2.0,,,
9,"Sinclair, Jess",3,2,1,4,,1.0,,2.0,,2.0,,,,,,1.0,3.0,,,1.0,2.0,,
13,"Smith, Dylan",,,1,1,,,,,,,,,,,,,1.0,,,,,,
10,"Stevens, Anthony",20,8,5,25,,,,5.0,9.0,4.0,5.0,1.0,1.0,2.0,,6.0,20.0,,,1.0,1.0,,
36,"Watt, Shannon",4,2,2,6,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,3.0,3.0,,1.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,76,72,256,11,5.0,34.0,35.0,41.0,47.0,33.0,17.0,20.0,18.0,,100.0,144.0,10.0,9.0,30.0,18.0,,
Opposition,Opposition,196,74,115,311,23,13.0,21.0,35.0,31.0,67.0,49.0,20.0,18.0,20.0,6.0,124.0,181.0,16.0,21.0,42.0,10.0,,
