Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 306d,161 (67-2-92 42.24%),61 (0.38),130 (64-2-64 50.00%),49 (0.38)
8,"Bianco, Trent",20y 184d,8 (3-0-5 37.50%),5 (0.63),←,
14,"Cameron, Darcy",26y 5d,25 (9-1-15 38.00%),22 (0.88),24 (9-1-14 39.58%),22 (0.92)
46,"Cox, Mason",30y 131d,76 (39-0-37 51.32%),93 (1.22),←,
25,"Crisp, Jack",27y 294d,171 (83-2-86 49.12%),51 (0.30),153 (76-2-75 50.33%),41 (0.27)
2,"de Goey, Jordan",25y 130d,114 (57-2-55 50.88%),153 (1.34),←,
5,"Elliott, Jamie",28y 336d,132 (75-2-55 57.58%),191 (1.45),←,
33,"Ginnivan, Jack",18y 226d,1 (0-0-1 0.00%),,←,
4,"Grundy, Brodie",27y 99d,167 (85-2-80 51.50%),56 (0.34),←,
35,"Henry, Oliver",18y 359d,6 (2-0-4 33.33%),5 (0.83),←,
18,"Macrae, Finlay",19y 132d,6 (0-0-6 0.00%),,←,
44,"Madgen, Jack",28y 89d,36 (18-1-17 51.39%),1 (0.03),←,
37,"Maynard, Brayden",24y 306d,134 (64-2-68 48.51%),16 (0.12),←,
41,"Mihocek, Brody",28y 169d,76 (41-1-34 54.61%),119 (1.57),←,
28,"Murphy, Nathan",21y 220d,14 (6-0-8 42.86%),1 (0.07),←,
9,"Noble, John",24y 120d,40 (18-1-21 46.25%),3 (0.08),←,
10,"Pendlebury, Scott",33y 197d,334 (196-3-135 59.13%),183 (0.55),←,
27,"Poulter, Caleb",18y 284d,11 (3-0-8 27.27%),2 (0.18),←,
3,"Quaynor, Isaac",21y 189d,33 (12-0-21 36.36%),,←,
23,"Roughead, Jordan",30y 262d,196 (94-1-101 48.21%),35 (0.18),58 (31-1-26 54.31%),1 (0.02)
21,"Ruscoe, Trey",19y 262d,10 (5-0-5 50.00%),7 (0.70),←,
22,"Sidebottom, Steele",30y 202d,260 (154-4-102 60.00%),172 (0.66),←,
43,"Tohill, Anton",21y 221d,1 (0-0-1 0.00%),,←,
Totals,Totals,24y 364d,2012 (1031-24-957 51.24%),1176 (0.58),,
C,"Harvey, Robert",49y 336d,5 (1-0-4 20.00%),,←,
