Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Luke",4,3,3,7,,,,1.0,1.0,1.0,,1.0,,,,2.0,5.0,,,1.0,4.0,,80.0
37,"Callinan, Ian",11,6,3,14,4,1.0,,1.0,,3.0,,3.0,1.0,1.0,,3.0,8.0,,3.0,2.0,,1.0,80.0
32,"Dangerfield, Patrick",20,5,10,30,,1.0,1.0,2.0,3.0,10.0,6.0,2.0,3.0,,,20.0,10.0,,,1.0,,,86.0
11,"Doughty, Michael",8,1,7,15,,,,2.0,2.0,2.0,,,1.0,,,6.0,7.0,,,4.0,,,85.0
26,"Douglas, Richard",7,,5,12,,2.0,,7.0,,3.0,2.0,2.0,1.0,,,4.0,8.0,,,,,,81.0
24,"Jacobs, Sam",7,6,6,13,,,37.0,,3.0,2.0,1.0,2.0,2.0,1.0,,7.0,6.0,1.0,,2.0,,1.0,87.0
20,"Jenkins, Josh",6,3,,6,1,1.0,5.0,2.0,,1.0,,2.0,,1.0,,4.0,3.0,2.0,1.0,3.0,,,80.0
18,"Johncock, Graham",6,6,9,15,1,2.0,,2.0,,1.0,1.0,,1.0,,,5.0,11.0,1.0,3.0,1.0,,,81.0
21 ↑,"Knights, Chris",5,2,2,7,,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,5.0,,,,,,44.0
14,"Mackay, David",6,1,6,12,,,,3.0,,4.0,,2.0,1.0,,,3.0,8.0,,,3.0,3.0,1.0,84.0
23,"Petrenko, Jared",9,3,5,14,1,,,5.0,1.0,5.0,2.0,5.0,2.0,1.0,,9.0,6.0,,1.0,2.0,1.0,,82.0
3,"Reilly, Brent",17,9,3,20,,,,2.0,5.0,1.0,1.0,4.0,,2.0,,3.0,14.0,,,1.0,,,84.0
25,"Rutten, Ben",7,6,9,16,,,,2.0,4.0,,1.0,,1.0,,,7.0,9.0,1.0,,4.0,,,97.0
34,"Shaw, Sam",21,7,1,22,,,,,11.0,2.0,,3.0,1.0,,,4.0,18.0,1.0,,9.0,,,88.0
9,"Sloane, Rory",13,9,3,16,,,,1.0,1.0,5.0,2.0,,,,,6.0,10.0,1.0,,2.0,,,92.0
12 ↓,"Talia, Daniel",3,1,2,5,,,,1.0,1.0,,,1.0,,1.0,,3.0,1.0,,,3.0,,,41.0
5,"Thompson, Scott",16,7,16,32,,1.0,,5.0,,5.0,8.0,8.0,4.0,6.0,2.0,16.0,19.0,2.0,,2.0,,,86.0
4,"Tippett, Kurt",5,3,2,7,,1.0,5.0,3.0,,1.0,1.0,1.0,,1.0,,4.0,3.0,,,,,,87.0
7,"van Berlo, Nathan",8,6,6,14,,,,3.0,2.0,3.0,3.0,3.0,1.0,2.0,,5.0,9.0,,,1.0,,1.0,88.0
17,"Vince, Bernie",17,5,4,21,1,,,1.0,3.0,3.0,5.0,3.0,1.0,2.0,,8.0,12.0,,,,,,83.0
13,"Walker, Taylor",9,7,6,15,4,2.0,,5.0,,2.0,,3.0,1.0,1.0,,6.0,9.0,,3.0,2.0,,2.0,96.0
47,"Wright, Matthew",12,6,4,16,,,,2.0,1.0,3.0,,,,,,2.0,14.0,,,,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,102,112,329,12,13.0,48.0,51.0,39.0,58.0,34.0,45.0,21.0,19.0,2.0,129.0,195.0,9.0,11.0,43.0,8.0,7.0,
Opposition,Opposition,204,87,163,367,13,17.0,21.0,56.0,42.0,56.0,33.0,51.0,19.0,21.0,4.0,149.0,221.0,13.0,8.0,59.0,8.0,7.0,
