Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",13,4.0,6.0,19,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
18,"Bond, Troy",12,5.0,5.0,17,,1.0,,1.0,,,,,,,,,,,,,,,
44,"Caven, Peter",15,7.0,3.0,18,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
14,"Connell, Matthew",15,10.0,3.0,18,,,,,,,,,,,,,,,,,,,
9,"Edwards, Tyson",8,5.0,5.0,13,,,,1.0,,,,,1.0,,,,,,,,,,
13,"Ellen, Shane",9,4.0,7.0,16,,,1.0,3.0,,,,,1.0,,,,,,,,,,
36,"Goodwin, Simon",11,3.0,1.0,12,1.0,1.0,,4.0,,,,,2.0,,,,,,,,,,
34,"Hart, Ben",17,7.0,9.0,26,,5.0,1.0,4.0,,,,,,,,,,,,,,,
35,"Jameson, Rod",8,3.0,1.0,9,2.0,,,2.0,,,,,,1.0,,,,,,,,,
3,"Jarman, Darren",9,4.0,6.0,15,3.0,2.0,,3.0,,,,,,2.0,,,,,,,,,
28,"Johnson, Kane",14,7.0,7.0,21,,2.0,,5.0,,,,,3.0,1.0,,,,,,,,,
20,"Keating, Aaron",1,3.0,4.0,5,,1.0,8.0,1.0,,,,,1.0,1.0,,,,,,,,,
5,"Koster, Kym",5,2.0,6.0,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
23,"McLeod, Andrew",15,4.0,7.0,22,1.0,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
6,"Modra, Tony",3,2.0,,3,,2.0,,,,,,,,1.0,,,,,,,,,
21,"Ormond-Allen, Trent",4,,,4,,,,3.0,,,,,2.0,,,,,,,,,,
52,"Rehn, Shaun",9,8.0,6.0,15,1.0,,10.0,,,,,,2.0,2.0,,,,,,,,,
42,"Rintoul, Chad",9,2.0,4.0,13,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,
10,"Robran, Matthew",3,,3.0,6,,2.0,1.0,1.0,,,,,,,,,,,,,,,
24,"Sampson, Clay",7,4.0,4.0,11,1.0,,,2.0,,,,,,1.0,,,,,,,,,
7,"Smart, Nigel",10,4.0,7.0,17,2.0,1.0,,4.0,,,,,2.0,2.0,,,,,,,,,
Totals,Totals,197,88.0,94.0,291,12.0,21.0,21.0,43.0,,,,,19.0,17.0,,,,,,,,,
Opposition,Opposition,193,85.0,109.0,302,13.0,13.0,16.0,17.0,,,,,17.0,19.0,,,,,,,,,
