Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",10,1,3,13,,,,3.0,1.0,1.0,1.0,,,,,4.0,9.0,,,2.0,2.0,,87.0
19,"Betts, Eddie",6,3,5,11,,,,2.0,,2.0,1.0,1.0,,,,3.0,7.0,,,,,1.0,92.0
18,"Bower, Paul",8,4,3,11,,,,2.0,6.0,1.0,3.0,1.0,,1.0,,3.0,8.0,,,7.0,8.0,,89.0
35,"Curnow, Ed",4,,13,17,,,,6.0,,,7.0,2.0,,,,11.0,6.0,,,1.0,,,77.0
34,"Duigan, Nick",1,3,4,5,,,,6.0,,,,,,,,1.0,4.0,1.0,,3.0,,,66.0
46,"Ellard, David",12,2,6,18,,,,7.0,,8.0,4.0,1.0,4.0,,,7.0,11.0,,,3.0,1.0,,74.0
38,"Garlett, Jeff",10,5,3,13,3,,,3.0,,5.0,,1.0,,,,7.0,6.0,1.0,2.0,1.0,1.0,,79.0
4,"Gibbs, Bryce",5,1,7,12,,1.0,,5.0,1.0,1.0,4.0,,,,,4.0,8.0,,1.0,3.0,,,93.0
22,"Hampson, Shaun",2,1,3,5,,,29.0,2.0,,2.0,,2.0,,,,3.0,2.0,,,3.0,,,89.0
23,"Henderson, Lachie",6,6,4,10,1,,,4.0,2.0,1.0,,1.0,,1.0,,3.0,7.0,2.0,1.0,3.0,,1.0,86.0
40,"Jamison, Michael",9,4,5,14,,,,5.0,1.0,1.0,,4.0,1.0,3.0,,6.0,7.0,1.0,,7.0,1.0,,94.0
5,"Judd, Chris",11,5,13,24,,1.0,,8.0,2.0,4.0,7.0,2.0,,1.0,,14.0,10.0,3.0,3.0,,,1.0,84.0
8,"Kreuzer, Matthew",5,1,2,7,1,1.0,17.0,7.0,,1.0,2.0,1.0,,,,4.0,3.0,1.0,1.0,2.0,,,86.0
3 ↓,"Murphy, Marc",3,,2,5,,,,3.0,,,2.0,,2.0,,,4.0,1.0,,,1.0,,,36.0
12,"Robinson, Mitch",7,3,9,16,,,,2.0,2.0,3.0,3.0,2.0,,1.0,,5.0,12.0,1.0,,4.0,,,82.0
2,"Russell, Jordan",4,2,5,9,,,,4.0,1.0,,,3.0,,1.0,,3.0,6.0,,,1.0,,,89.0
29,"Scotland, Heath",15,1,18,33,,,,1.0,5.0,2.0,2.0,3.0,,1.0,,13.0,20.0,,,2.0,5.0,,94.0
6,"Simpson, Kade",9,3,7,16,2,,,,1.0,3.0,1.0,2.0,1.0,2.0,,9.0,7.0,1.0,2.0,,,,87.0
32,"Thornton, Bret",3,2,1,4,1,1.0,,2.0,,1.0,,2.0,,1.0,,4.0,,2.0,1.0,,,,91.0
42,"Tuohy, Zach",6,1,2,8,,,,3.0,3.0,,,2.0,,1.0,,1.0,4.0,,,4.0,,,87.0
1,"Walker, Andrew",11,2,12,23,,,,2.0,1.0,4.0,4.0,2.0,1.0,,,12.0,11.0,,1.0,1.0,,,89.0
13 ↑,"Yarran, Chris",8,4,3,11,,1.0,,2.0,1.0,1.0,1.0,3.0,,1.0,,2.0,9.0,,1.0,,1.0,,48.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,54,130,285,8,7.0,46.0,79.0,27.0,41.0,42.0,35.0,9.0,14.0,,123.0,158.0,13.0,13.0,48.0,19.0,3.0,
Opposition,Opposition,230,110,115,345,19,10.0,54.0,67.0,31.0,50.0,48.0,24.0,14.0,9.0,6.0,151.0,201.0,14.0,13.0,53.0,14.0,14.0,
