Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bartlett, Allan",7,3,5,12,,,,1.0,,,,,1.0,,,,,,,,,,
30,"Fielke, Grantley",16,,5,21,,,,5.0,,,,,2.0,1.0,,,,,,,,,
3,"Hart, Darel",11,,4,15,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
8,"Hocking, Eddie",,,7,7,,,,7.0,,,,,,2.0,,,,,,,,,
17,"Hodges, Scott",5,3,1,6,3,,,,,,,,,,,,,,,,,,
2,"Jarman, Andrew",17,4,10,27,1,,,6.0,,,,,3.0,2.0,,,,,,,,,
20,"Klug, John",11,5,6,17,2,1.0,,,,,,,1.0,2.0,,,,,,,,,
13,"Lee, Scott",10,3,15,25,,,,2.0,,,,,,,,,,,,,,,
32,"Lindsay, Bruce",6,3,7,13,,2.0,,1.0,,,,,,,,,,,,,,,
16,"Marshall, David",22,6,11,33,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
18,"Maynard, Rodney",6,8,14,20,,,,4.0,,,,,1.0,,,,,,,,,,
10,"McDermott, Chris",15,4,19,34,2,1.0,,,,,,,2.0,3.0,,,,,,,,,
11,"McGuinness, Tony",10,1,8,18,1,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
22,"Murphy, Michael",6,4,8,14,,,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
1,"Negri, Romano",5,3,3,8,,,13.0,,,,,,1.0,4.0,,,,,,,,,
7,"Smart, Nigel",6,1,7,13,,,,4.0,,,,,4.0,1.0,,,,,,,,,
28,"Smith, Darren",3,2,5,8,1,,,,,,,,,,,,,,,,,,
41,"Thompson, Robert",11,2,2,13,,,,3.0,,,,,1.0,2.0,,,,,,,,,
12,"Tregenza, Simon",12,2,7,19,,,,3.0,,,,,,1.0,,,,,,,,,
44,"Warhurst, Tom",2,1,5,7,,,,2.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,55,149,330,12,9.0,14.0,43.0,,,,,21.0,27.0,,,,,,,,,
Opposition,Opposition,213,61,137,350,15,14.0,22.0,34.0,,,,,27.0,21.0,6.0,,,,,,,,
