Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barlow, Michael",3,5.0,7,10,,,,2.0,,1.0,,1.0,1.0,1.0,,4.0,6,,,,,,69.0
30,"Clarke, Zac",9,5.0,5,14,1.0,,7.0,4.0,,3.0,1.0,1.0,2.0,,,6.0,8,2.0,1.0,2.0,,,86.0
9,"de Boer, Matt",3,4.0,10,13,,,,7.0,1.0,,,2.0,1.0,2.0,,7.0,7,,,,,,89.0
41,"Duffield, Paul",9,3.0,4,13,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,10,,,5.0,,,87.0
7,"Fyfe, Nat",15,5.0,12,27,1.0,2.0,2.0,6.0,1.0,6.0,8.0,5.0,3.0,2.0,3.0,16.0,12,1.0,1.0,2.0,,,89.0
32,"Hill, Stephen",14,4.0,7,21,,1.0,,4.0,4.0,2.0,5.0,5.0,1.0,,,7.0,14,,1.0,,3.0,1.0,84.0
5,"Ibbotson, Garrick",13,9.0,5,18,,,,2.0,4.0,2.0,,,1.0,,,4.0,15,,,2.0,,1.0,96.0
37,"Johnson, Michael",14,6.0,4,18,,,,,5.0,2.0,1.0,2.0,2.0,,,5.0,10,1.0,,5.0,1.0,,99.0
23,"Mayne, Chris",6,3.0,6,12,2.0,2.0,,3.0,,2.0,,2.0,2.0,2.0,,6.0,5,,2.0,,,1.0,84.0
18,"McPharlin, Luke",11,9.0,5,16,,,1.0,3.0,3.0,,1.0,4.0,2.0,4.0,,2.0,14,,,4.0,,,100.0
16,"Mundy, David",11,8.0,11,22,,,2.0,4.0,1.0,3.0,6.0,2.0,,,,12.0,8,2.0,,,,,87.0
13 ↑,"Mzungu, Tendai",3,1.0,1,4,,,,2.0,,1.0,,,,,,,4,,,1.0,,1.0,24.0
27,"Neale, Lachie",5,,4,9,,,,3.0,,2.0,2.0,,1.0,,,4.0,5,,,,,,73.0
29,"Pavlich, Matthew",5,5.0,3,8,3.0,1.0,,4.0,,1.0,,2.0,,,,3.0,5,2.0,3.0,2.0,,,87.0
46,"Pearce, Clancee",15,6.0,5,20,1.0,,,,6.0,1.0,,2.0,3.0,1.0,,4.0,16,,,3.0,,,82.0
6,"Pearce, Danyle",8,2.0,6,14,,,,2.0,2.0,3.0,1.0,2.0,,1.0,,3.0,11,,,,,,77.0
31,"Sandilands, Aaron",1,2.0,8,9,,,32.0,,,,1.0,,2.0,,,6.0,2,1.0,,,,,84.0
34,"Spurr, Lee",16,11.0,5,21,,,,,5.0,3.0,,2.0,1.0,,,4.0,16,1.0,,,,,95.0
8,"Suban, Nick",10,1.0,4,14,1.0,1.0,,4.0,,4.0,2.0,,3.0,,,4.0,10,,,,,,74.0
33,"Sutcliffe, Cam",7,4.0,4,11,1.0,,,1.0,2.0,,,2.0,,1.0,,1.0,10,,1.0,2.0,,,92.0
20 ↓,"Taberner, Matthew",3,2.0,2,5,1.0,,,1.0,,1.0,,3.0,1.0,2.0,,2.0,3,,1.0,1.0,,,62.0
10,"Walters, Michael",7,3.0,9,16,,1.0,,1.0,1.0,1.0,,3.0,,3.0,,7.0,9,,,1.0,1.0,,80.0
Totals,Totals,188,98.0,127,315,11.0,8.0,44.0,54.0,36.0,39.0,29.0,41.0,26.0,20.0,3.0,109.0,200,10.0,10.0,30.0,5.0,4.0,
Opposition,Opposition,212,109.0,158,370,8.0,12.0,26.0,57.0,27.0,47.0,38.0,53.0,20.0,26.0,3.0,119.0,246,12.0,14.0,35.0,4.0,7.0,
