Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",14,3,,14,2,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,
3,"Bairstow, Mark",13,3,9,22,,,,,,,,,,,,,,,,,,,
27,"Bews, Andrew",10,2,16,26,,2.0,,5.0,,,,,,2.0,,,,,,,,,
30,"Bourke, Damian",11,7,11,22,,,27.0,,,,,,3.0,,,,,,,,,,
16,"Brownless, Bill",11,7,4,15,3,4.0,,1.0,,,,,,2.0,,,,,,,,,
19,"Bruns, Neville",17,6,6,23,1,,,1.0,,,,,,1.0,,,,,,,,,
7,"Couch, Paul",22,6,7,29,1,,,1.0,,,,,4.0,3.0,3.0,,,,,,,,
28,"Darcy, Tim",8,3,2,10,1,1.0,,,,,,,2.0,2.0,,,,,,,,,
18,"Denham, Sean",13,1,9,22,2,,,1.0,,,,,1.0,1.0,,,,,,,,,
29,"Hinkley, Ken",14,6,3,17,,,,3.0,,,,,3.0,,,,,,,,,,
32,"Hocking, Garry",13,3,8,21,,,,2.0,,,,,,2.0,,,,,,,,,
1,"Hocking, Steve",8,,8,16,,,,2.0,,,,,3.0,2.0,,,,,,,,,
39,"Lamb, Jamie",12,2,6,18,1,,,2.0,,,,,1.0,4.0,,,,,,,,,
22,"Neeld, Mark",4,,3,7,1,,,,,,,,,,,,,,,,,,
24,"Poole, Trevor",5,1,2,7,,,,2.0,,,,,2.0,,,,,,,,,,
20,"Rogers, Andrew",1,1,4,5,,,,,,,,,,1.0,,,,,,,,,
37,"Simpson, Sean",15,4,6,21,,,,1.0,,,,,1.0,,,,,,,,,,
34,"Spencer, Trevor",5,8,7,12,1,,4.0,4.0,,,,,1.0,,,,,,,,,,
26,"Stoneham, Barry",14,7,2,16,,,,1.0,,,,,1.0,,2.0,,,,,,,,
45,"Wills, Andrew",11,2,5,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,72,118,339,13,12.0,32.0,27.0,,,,,25.0,23.0,5.0,,,,,,,,
Opposition,Opposition,210,60,111,321,8,10.0,6.0,27.0,,,,,23.0,25.0,1.0,,,,,,,,
