Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",9,5,5,14,,,,,5.0,,,3.0,,1.0,,4.0,7.0,1.0,,7.0,,,100.0
26,"Bickley, Mark",5,1,4,9,,,,3.0,,2.0,2.0,,,,,6.0,4.0,,,3.0,,,84.0
35,"Biglands, Rhett",5,,2,7,,,35.0,1.0,1.0,2.0,3.0,1.0,,,,5.0,1.0,,,1.0,,1.0,65.0
5,"Burns, Ronnie",4,1,,4,1,,,2.0,,2.0,1.0,1.0,,,,3.0,,1.0,1.0,,,,48.0
24,"Burton, Brett",30,10,4,34,,1.0,3.0,2.0,5.0,5.0,4.0,2.0,,,2.0,12.0,18.0,,1.0,2.0,1.0,,100.0
2,"Carey, Wayne",7,3,4,11,,1.0,,1.0,,1.0,,1.0,,,,8.0,4.0,1.0,,1.0,,4.0,85.0
4,"Clarke, Matthew",3,,3,6,,,18.0,2.0,,4.0,1.0,2.0,,2.0,,3.0,3.0,,,,,,35.0
9,"Edwards, Tyson",10,3,9,19,,,,5.0,1.0,1.0,3.0,1.0,,,,11.0,7.0,,,,,,75.0
21,"Gallagher, James",3,,1,4,,,,2.0,,,,,,,,,4.0,,,,,,20.0
34,"Hart, Ben",16,7,4,20,,,,5.0,7.0,4.0,3.0,4.0,,1.0,,8.0,13.0,,,3.0,,,82.0
18,"Johncock, Graham",16,5,3,19,5,2.0,,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,,2.0,2.0,,1.0,90.0
40,"Ladhams, Chris",12,5,3,15,2,2.0,,3.0,1.0,3.0,1.0,1.0,1.0,,,5.0,8.0,,3.0,,,2.0,100.0
3,"Massie, Kris",12,5,4,16,,2.0,,4.0,1.0,2.0,,2.0,,,,5.0,9.0,1.0,1.0,2.0,,,100.0
16,"McGregor, Ken",14,3,7,21,,,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,7.0,12.0,1.0,,4.0,,,100.0
23,"McLeod, Andrew",17,1,5,22,2,,,3.0,,7.0,7.0,1.0,1.0,,3.0,12.0,9.0,,,1.0,1.0,,94.0
22,"Perrie, Ian",7,5,1,8,1,,,3.0,,3.0,,1.0,1.0,,,3.0,5.0,1.0,1.0,,,,89.0
32,"Ricciuto, Mark",13,5,4,17,1,2.0,,6.0,1.0,5.0,4.0,,,,,7.0,9.0,,1.0,2.0,,,76.0
12,"Shirley, Robert",5,1,17,22,,1.0,,7.0,1.0,3.0,5.0,1.0,2.0,,,13.0,10.0,,1.0,3.0,,,97.0
7,"Smart, Nigel",7,6,4,11,,,,3.0,2.0,4.0,1.0,4.0,,3.0,,4.0,8.0,,,2.0,2.0,,100.0
20,"Stenglein, Tyson",8,2,4,12,1,,2.0,5.0,,,6.0,1.0,,1.0,,8.0,4.0,,1.0,3.0,,,100.0
15,"Torney, Jason",3,2,5,8,,,,2.0,1.0,,,,,,,3.0,5.0,,,2.0,,,77.0
17,"Welsh, Scott",4,2,2,6,,1.0,,1.0,,2.0,,2.0,,1.0,,3.0,3.0,,1.0,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,72,95,305,13,14.0,60.0,67.0,28.0,57.0,44.0,36.0,7.0,11.0,6.0,138.0,152.0,6.0,13.0,39.0,4.0,8.0,
Opposition,Opposition,158,32,68,226,7,8.0,26.0,67.0,36.0,39.0,40.0,33.0,11.0,7.0,,127.0,84.0,3.0,8.0,72.0,1.0,3.0,
