Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",14,4,4,18,1,2.0,,,1.0,2.0,1.0,4.0,,1.0,,5.0,11.0,,3.0,,,1.0,71.0
15,"Anderson, Noah",21,9,14,35,,1.0,,,2.0,4.0,7.0,4.0,1.0,,3.0,13.0,21.0,,,3.0,3.0,,87.0
10,"Ballard, Charlie",12,7,4,16,,,,1.0,4.0,,,2.0,1.0,1.0,,6.0,10.0,1.0,,4.0,,,97.0
3,"Bowes, Jack",22,3,9,31,,,,1.0,6.0,2.0,2.0,5.0,1.0,2.0,,11.0,16.0,,,5.0,1.0,,89.0
7,"Brodie, Will",7,2,11,18,,,,2.0,1.0,2.0,4.0,5.0,,1.0,,8.0,10.0,,,2.0,,,76.0
35,"Budarick, Connor",12,5,4,16,,,,3.0,4.0,2.0,,,1.0,,,4.0,11.0,,,3.0,,1.0,70.0
25,"Collins, Sam",8,5,6,14,,,,3.0,3.0,1.0,,2.0,,1.0,,10.0,7.0,2.0,,10.0,,,95.0
12 ↓,"Day, Sam",5,4,2,7,1,,2.0,,,1.0,,1.0,1.0,,,1.0,6.0,,1.0,1.0,,,45.0
4,"Ellis, Brandon",22,8,11,33,,1.0,,3.0,1.0,5.0,,6.0,,1.0,2.0,4.0,29.0,,,,2.0,,85.0
1,"Greenwood, Hugh",13,,7,20,,1.0,2.0,10.0,3.0,2.0,6.0,6.0,,1.0,,13.0,5.0,,,2.0,,,74.0
39 ↑,"Holman, Nick",10,7,5,15,,1.0,,4.0,1.0,2.0,,1.0,,,,5.0,9.0,1.0,2.0,3.0,,,33.0
34,"King, Ben",7,4,1,8,3,1.0,,2.0,,,,3.0,3.0,1.0,,8.0,2.0,2.0,4.0,2.0,,1.0,95.0
23,"Lemmens, Sean",13,4,2,15,,,,3.0,7.0,3.0,,5.0,,2.0,,3.0,11.0,,,3.0,,,86.0
13,"Lukosius, Jack",16,8,5,21,1,,,1.0,1.0,5.0,,4.0,1.0,2.0,,5.0,18.0,1.0,1.0,1.0,,1.0,83.0
44,"Macpherson, Darcy",14,5,10,24,,2.0,,6.0,,5.0,2.0,1.0,2.0,1.0,,9.0,12.0,,1.0,3.0,,1.0,82.0
17,"Markov, Oleg",13,7,7,20,1,,,,1.0,4.0,1.0,1.0,1.0,,,9.0,12.0,,,1.0,4.0,1.0,71.0
11,"Miller, Touk",22,5,9,31,,1.0,,8.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,8.0,24.0,,,4.0,,1.0,84.0
27,"Powell, Wil",8,5,,8,,,,4.0,3.0,,,2.0,,1.0,,1.0,5.0,,,7.0,,,83.0
22,"Rankine, Izak",10,6,6,16,3,2.0,,2.0,,4.0,3.0,2.0,1.0,1.0,,9.0,8.0,,2.0,2.0,,,88.0
6,"Sexton, Alex",5,4,3,8,2,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,7.0,,1.0,,,,75.0
24,"Swallow, David",9,4,13,22,1,,,7.0,1.0,4.0,2.0,4.0,,2.0,,9.0,14.0,,,1.0,,1.0,70.0
14,"Weller, Lachie",19,6,6,25,1,,,4.0,4.0,6.0,2.0,4.0,1.0,1.0,,6.0,19.0,,1.0,,1.0,,73.0
28,"Witts, Jarrod",10,3,9,19,,,30.0,4.0,1.0,5.0,6.0,3.0,4.0,,,10.0,7.0,1.0,,1.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,292,115,148,440,14,14.0,34.0,69.0,47.0,66.0,39.0,68.0,20.0,21.0,6.0,158.0,274.0,8.0,16.0,58.0,11.0,8.0,
Opposition,Opposition,203,81,165,368,5,9.0,40.0,62.0,50.0,52.0,32.0,77.0,21.0,19.0,,139.0,224.0,7.0,3.0,51.0,1.0,5.0,
