Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Armstrong, Tony",7,2,4,11,,,,,,,,,,,,2.0,7.0,1.0,,1.0,,,73.0
14,"Bird, Craig",10,3,4,14,,,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,10.0,,,2.0,,,74.0
24,"Bolton, Jude",7,3,8,15,1,1.0,,1.0,,2.0,1.0,1.0,2.0,,,6.0,9.0,,2.0,,,2.0,80.0
37,"Goodes, Adam",21,7,5,26,1,,,4.0,2.0,10.0,4.0,1.0,1.0,,,8.0,18.0,,1.0,,,2.0,90.0
39,"Grundy, Heath",13,7,7,20,,,,4.0,6.0,2.0,,2.0,1.0,,,6.0,13.0,1.0,,9.0,,,100.0
4,"Hannebery, Dan",9,4,10,19,,,,2.0,1.0,3.0,,5.0,,1.0,,4.0,16.0,,,1.0,,,77.0
15,"Jack, Kieren",11,2,12,23,,,,10.0,1.0,3.0,5.0,3.0,3.0,,,9.0,14.0,,,,,1.0,83.0
32,"Jetta, Lewis",13,6,7,20,,,,4.0,3.0,4.0,2.0,3.0,1.0,,,9.0,11.0,,,1.0,1.0,,90.0
12,"Kennedy, Josh",10,3,20,30,2,1.0,,7.0,1.0,1.0,13.0,2.0,1.0,,,17.0,15.0,,1.0,2.0,,,87.0
11 ↑,"Lamb, Jed",4,1,1,5,1,1.0,,,1.0,1.0,,,,,,2.0,3.0,,1.0,,,,26.0
9,"Malceski, Nick",10,3,1,11,,,,2.0,4.0,2.0,,2.0,,,,2.0,6.0,1.0,,4.0,2.0,,90.0
29 ↓,"Mattner, Martin",13,6,3,16,,,,5.0,4.0,1.0,,2.0,1.0,,,2.0,11.0,,,1.0,4.0,,63.0
21,"McGlynn, Ben",11,5,3,14,2,3.0,,6.0,,3.0,1.0,1.0,5.0,,,7.0,8.0,1.0,4.0,,,2.0,80.0
3,"McVeigh, Jarrad",11,2,8,19,,,,3.0,1.0,5.0,1.0,2.0,1.0,2.0,,9.0,9.0,,,1.0,1.0,1.0,88.0
5,"OKeefe, Ryan",8,4,10,18,2,,,2.0,1.0,2.0,5.0,1.0,,,,11.0,7.0,1.0,2.0,,,,88.0
26,"Parker, Luke",7,1,12,19,1,,,10.0,1.0,4.0,5.0,3.0,1.0,1.0,,12.0,7.0,,1.0,1.0,,,72.0
38,"Pyke, Mike",5,4,5,10,1,1.0,26.0,3.0,,3.0,3.0,3.0,1.0,3.0,,9.0,1.0,4.0,2.0,2.0,,1.0,90.0
43,"Rampe, Dane",6,4,3,9,,,,1.0,1.0,1.0,,1.0,,,,3.0,6.0,,,4.0,,,78.0
20,"Reid, Sam",4,4,5,9,,1.0,,1.0,,2.0,,,,,,4.0,5.0,1.0,1.0,4.0,,1.0,98.0
25,"Richards, Ted",6,6,4,10,,,,,1.0,,,1.0,,1.0,,2.0,8.0,,,6.0,,,100.0
40,"Smith, Nick",6,5,9,15,,,,3.0,1.0,,,1.0,1.0,1.0,,4.0,12.0,,,2.0,,,94.0
18,"White, Jesse",6,2,4,10,1,1.0,11.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,,6.0,4.0,,2.0,2.0,2.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,84,145,343,12,10.0,37.0,76.0,32.0,51.0,44.0,39.0,21.0,11.0,,138.0,200.0,10.0,17.0,43.0,10.0,11.0,
Opposition,Opposition,233,109,167,400,18,11.0,53.0,64.0,38.0,53.0,41.0,50.0,11.0,21.0,6.0,149.0,255.0,8.0,13.0,41.0,4.0,15.0,
