Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",31y 238d,180 (116-3-61 65.28%),190 (1.06),←,
23,"Bolton, Mark",24y 92d,49 (29-1-19 60.20%),20 (0.41),←,
37,"Bullen, Marcus",20y 357d,10 (7-0-3 70.00%),3 (0.30),←,
13,"Cupido, Damian",21y 115d,26 (14-0-12 53.85%),42 (1.62),13 (7-0-6 53.85%),26 (2.00)
31,"Fletcher, Dustin",28y 58d,196 (136-3-57 70.15%),59 (0.30),←,
19,"Hille, David",22y 32d,39 (23-0-16 58.97%),24 (0.62),←,
5,"Hird, James",30y 150d,177 (112-5-60 64.69%),268 (1.51),←,
21,"Jacobs, Danny",23y 9d,71 (47-1-23 66.90%),19 (0.27),←,
14,"Johnson, Jason",25y 160d,102 (72-1-29 71.08%),59 (0.58),←,
1,"Johnson, Mark",25y 42d,100 (74-1-25 74.50%),28 (0.28),←,
18,"Lloyd, Matthew",25y 79d,155 (99-2-54 64.52%),557 (3.59),←,
25,"Lucas, Scott",25y 186d,150 (96-1-53 64.33%),226 (1.51),←,
33,"McPhee, Adam",20y 271d,39 (13-0-26 33.33%),15 (0.38),14 (7-0-7 50.00%),6 (0.43)
10,"McVeigh, Mark",22y 159d,71 (45-1-25 64.08%),33 (0.46),←,
24,"Misiti, Joe",28y 237d,208 (131-4-73 63.94%),87 (0.42),←,
11,"Peverill, Damien",23y 357d,43 (25-1-17 59.30%),11 (0.26),←,
9,"Ramanauskas, Adam",22y 227d,80 (58-1-21 73.13%),45 (0.56),←,
29,"Reynolds, Joel",19y 29d,22 (10-1-11 47.73%),7 (0.32),←,
20,"Richards, Ted",20y 174d,9 (7-0-2 77.78%),6 (0.67),←,
7,"Solomon, Dean",23y 176d,89 (64-0-25 71.91%),28 (0.31),←,
6,"Wellman, Sean",28y 287d,192 (114-3-75 60.16%),32 (0.17),158 (101-2-55 64.56%),23 (0.15)
12,"Welsh, Andrew",20y 143d,28 (14-1-13 51.79%),2 (0.07),←,
Totals,Totals,24y 96d,2036 (1306-30-700 64.15%),1761 (0.86),,
C,"Sheedy, Kevin",55y 192d,535 (345-6-184 65.05%),,←,
