Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",4,4,3,7,,,,2.0,,1.0,,,,,,1.0,7.0,1.0,,2.0,,1.0,70.0
18,"Cameron, Jeremy",9,6,3,12,2,4.0,,1.0,,,,1.0,,,,6.0,5.0,2.0,5.0,,,,92.0
3,"Coniglio, Stephen",12,5,13,25,,,2.0,5.0,,3.0,9.0,3.0,3.0,2.0,,14.0,12.0,,,4.0,3.0,,87.0
35,"Corr, Aidan",10,8,5,15,,,,,2.0,1.0,,,,,,4.0,10.0,,,8.0,2.0,,92.0
44,"Downie, Tom",3,4,2,5,1,,21.0,6.0,,2.0,,6.0,,6.0,,1.0,6.0,,1.0,4.0,,,86.0
4,"Greene, Toby",14,5,11,25,,2.0,,3.0,1.0,5.0,2.0,1.0,2.0,1.0,,8.0,17.0,,1.0,2.0,,1.0,86.0
32,"Griffen, Ryan",12,7,9,21,,,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,6.0,14.0,2.0,,2.0,2.0,,82.0
2 ↑,"Hampton, Curtly",4,1,1,5,,,,2.0,,2.0,,1.0,,1.0,,1.0,4.0,,,,,,36.0
19,"Haynes, Nick",9,6,8,17,,,,1.0,2.0,,,2.0,,1.0,,4.0,12.0,1.0,,3.0,4.0,,82.0
22,"Kelly, Josh",10,4,13,23,,1.0,,6.0,1.0,,6.0,1.0,1.0,,,9.0,14.0,,,,,,80.0
37,"Lobb, Rory",5,4,4,9,2,,17.0,2.0,,,,2.0,,,,4.0,5.0,1.0,1.0,1.0,,1.0,84.0
25 ↓,"McCarthy, Cam",4,2,,4,1,1.0,,,,1.0,,1.0,,1.0,,,4.0,,1.0,,,,52.0
7,"Palmer, Rhys",8,5,7,15,1,,,2.0,,6.0,2.0,3.0,,2.0,,8.0,8.0,1.0,1.0,1.0,,1.0,88.0
9,"Scully, Tom",10,5,13,23,,,,6.0,2.0,5.0,3.0,1.0,,1.0,,7.0,16.0,,,,3.0,1.0,96.0
23,"Shaw, Heath",25,12,4,29,,,,2.0,5.0,4.0,,4.0,1.0,1.0,,7.0,17.0,2.0,,1.0,4.0,1.0,89.0
10,"Smith, Devon",15,3,12,27,4,,,5.0,1.0,4.0,6.0,1.0,2.0,,3.0,13.0,14.0,,1.0,1.0,4.0,1.0,86.0
38,"Steele, Jack",6,5,12,18,,,3.0,5.0,1.0,2.0,3.0,,1.0,,,6.0,12.0,,,,,,82.0
20,"Tomlinson, Adam",13,9,5,18,,,,,2.0,2.0,,,,,,5.0,13.0,,,6.0,2.0,,94.0
17,"Treloar, Adam",12,3,7,19,,1.0,1.0,5.0,,4.0,2.0,3.0,,1.0,,3.0,16.0,,,,1.0,3.0,81.0
8,"Ward, Callan",17,8,13,30,2,2.0,5.0,5.0,1.0,4.0,9.0,4.0,1.0,1.0,1.0,15.0,17.0,2.0,2.0,,1.0,,82.0
6,"Whitfield, Lachie",13,8,4,17,,1.0,,,1.0,3.0,1.0,2.0,,2.0,,2.0,15.0,,,1.0,,1.0,91.0
29,"Williams, Zac",12,7,8,20,,,,1.0,2.0,2.0,1.0,1.0,,1.0,,3.0,17.0,,,1.0,2.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,121,157,384,13,16.0,49.0,62.0,24.0,53.0,45.0,39.0,12.0,22.0,4.0,127.0,255.0,12.0,13.0,37.0,28.0,11.0,
Opposition,Opposition,175,79,130,305,12,7.0,47.0,75.0,37.0,37.0,34.0,39.0,22.0,12.0,2.0,122.0,180.0,14.0,12.0,54.0,8.0,8.0,
