Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",10,5,9,19,1,,2.0,4.0,1.0,5.0,3.0,2.0,,1.0,,4.0,15.0,,,2.0,,,84.0
5,"Boyd, Matthew",20,9,10,30,,,,1.0,5.0,1.0,1.0,3.0,,1.0,,5.0,25.0,,,2.0,,,84.0
17,"Boyd, Tom",6,4,5,11,1,,2.0,4.0,,,2.0,1.0,,1.0,,5.0,8.0,1.0,1.0,2.0,,,84.0
6,"Dahlhaus, Luke",6,2,14,20,,,,5.0,1.0,,2.0,1.0,,1.0,,10.0,11.0,,,,,,87.0
31,"Dale, Bailey",6,2,5,11,1,,,1.0,1.0,2.0,,1.0,,,,2.0,8.0,,,,1.0,,73.0
29,"Dickson, Tory",8,4,3,11,1,,,,2.0,2.0,,1.0,1.0,,,5.0,7.0,,,1.0,1.0,,86.0
1,"Grant, Jarrad",8,4,10,18,1,,,2.0,1.0,5.0,1.0,3.0,1.0,2.0,,5.0,14.0,,1.0,,1.0,,86.0
30,"Hamling, Joel",9,6,4,13,,,,2.0,6.0,,,,2.0,,,5.0,8.0,1.0,,7.0,,,93.0
39,"Johannisen, Jason",17,7,7,24,1,,,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,4.0,21.0,,,,,,83.0
11,"Macrae, Jack",13,5,14,27,,,,9.0,1.0,4.0,4.0,2.0,2.0,1.0,,7.0,20.0,,,1.0,,1.0,84.0
16,"McLean, Toby",8,7,12,20,1,,,1.0,1.0,3.0,,,2.0,,,4.0,16.0,,,,,,75.0
27 ↓,"Minson, Will",3,3,3,6,,,15.0,4.0,1.0,,,3.0,1.0,3.0,,1.0,5.0,,1.0,,,,58.0
38,"Morris, Dale",3,3,5,8,,,,2.0,1.0,,,,1.0,,,4.0,4.0,1.0,,3.0,,,88.0
2,"Murphy, Robert",20,8,5,25,,,,,6.0,3.0,,,,,,3.0,18.0,1.0,,1.0,1.0,,89.0
42,"Picken, Liam",10,5,9,19,1,1.0,,6.0,1.0,4.0,2.0,1.0,2.0,1.0,,9.0,11.0,,,,,,84.0
18,"Roberts, Fletcher",7,4,2,9,,,,2.0,2.0,1.0,,1.0,1.0,,,4.0,5.0,1.0,1.0,7.0,,,94.0
23,"Roughead, Jordan",7,8,3,10,,,14.0,2.0,1.0,1.0,,2.0,,1.0,,3.0,7.0,1.0,,3.0,,,86.0
25,"Stevens, Koby",10,2,10,20,,1.0,,4.0,1.0,3.0,3.0,1.0,2.0,1.0,,10.0,11.0,2.0,2.0,2.0,1.0,1.0,89.0
9,"Stringer, Jake",10,4,5,15,,2.0,,2.0,1.0,3.0,3.0,3.0,1.0,2.0,,4.0,11.0,,1.0,,,1.0,90.0
3,"Wallis, Mitch",10,5,11,21,,,,2.0,,4.0,6.0,2.0,,2.0,,9.0,12.0,,,,,1.0,87.0
19 ↑,"Webb, Lukas",1,1,2,3,1,,,,,,1.0,,,,,3.0,1.0,,1.0,1.0,,,24.0
10,"Wood, Easton",13,13,9,22,,,,,6.0,1.0,,3.0,,,3.0,8.0,14.0,3.0,,9.0,,2.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,111,157,362,9,8.0,33.0,54.0,42.0,44.0,28.0,31.0,17.0,18.0,4.0,114.0,252.0,11.0,8.0,41.0,5.0,6.0,
Opposition,Opposition,235,102,148,383,7,14.0,35.0,68.0,34.0,56.0,35.0,39.0,18.0,17.0,2.0,135.0,251.0,11.0,14.0,56.0,10.0,5.0,
