Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Chick, Daniel",8,8,7,15,3,1.0,,2.0,,,,,,,,,,,,,,,
5,"Collins, Andrew",7,3,4,11,,,,4.0,,,,,1.0,1.0,,,,,,,,,
3,"Condon, Anthony",10,7,9,19,2,,1.0,,,,,,,1.0,,,,,,,,,
9,"Crawford, Shane",18,5,10,28,1,,,,,,,,,2.0,,,,,,,,,
19,"Dunstall, Jason",5,4,1,6,4,,,,,,,,,1.0,,,,,,,,,
34,"Graham, Mark",8,6,7,15,1,1.0,,,,,,,1.0,,,,,,,,,,
15,"Harford, Daniel",18,13,8,26,,1.0,,,,,,,,,,,,,,,,,
2,"Holland, Nick",13,5,4,17,,,,2.0,,,,,1.0,1.0,,,,,,,,,
17,"Hudson, Paul",4,,1,5,2,,,1.0,,,,,,2.0,,,,,,,,,
1,"Jencke, Ray",13,3,8,21,,,,6.0,,,,,4.0,,,,,,,,,,
11,"Kappler, Darren",21,4,2,23,,1.0,,,,,,,,1.0,,,,,,,,,
24,"Langford, Chris",13,3,4,17,,,,1.0,,,,,,3.0,,,,,,,,,
12,"Lawrence, Stephen",4,1,5,9,,,9.0,,,,,,1.0,,,,,,,,,,
37,"Lekkas, Angelo",3,2,3,6,,,,1.0,,,,,,,,,,,,,,,
44,"Platten, John",4,1,6,10,,1.0,,5.0,,,,,,,,,,,,,,,
18,"Pritchard, Darrin",3,1,1,4,,1.0,,2.0,,,,,,,,,,,,,,,
4,"Salmon, Paul",9,7,10,19,1,,9.0,3.0,,,,,,,,,,,,,,,
29,"Tallis, Rayden",5,1,,5,,,,1.0,,,,,,,,,,,,,,,
6,"Taylor, Richard",17,7,16,33,,,,6.0,,,,,2.0,,,,,,,,,,
33,"Treleven, Craig",,1,1,1,,,,,,,,,,,,,,,,,,,
30,"Woods, Tony",9,,4,13,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,82,111,303,15,9.0,19.0,35.0,,,,,10.0,13.0,,,,,,,,,
Opposition,Opposition,212,70,107,319,19,16.0,10.0,20.0,,,,,13.0,10.0,6.0,,,,,,,,
