St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",25y 14d,83 (40-1-42 48.80%),56 (0.67),←,
26,"Dal Santo, Nick",29y 128d,251 (143-5-103 57.97%),137 (0.55),←,
24,"Dempster, Sean",29y 161d,151 (86-3-62 57.95%),18 (0.12),97 (51-3-43 54.12%),10 (0.10)
8,"Dennis-Lane, Trent",24y 304d,25 (14-0-11 56.00%),37 (1.48),6 (1-0-5 16.67%),7 (1.17)
38,"Dunell, Sam",23y 129d,8 (4-0-4 50.00%),1 (0.13),←,
14,"Geary, Jarryn",25y 7d,85 (52-0-33 61.18%),16 (0.19),←,
33,"Gwilt, James",26y 323d,104 (62-3-39 61.06%),19 (0.18),←,
4,"Jones, Clinton",29y 148d,124 (77-4-43 63.71%),32 (0.26),←,
23,"Koschitzke, Justin",30y 283d,199 (110-3-86 56.03%),247 (1.24),←,
5,"McEvoy, Ben",23y 354d,82 (49-2-31 60.98%),22 (0.27),←,
32,"Milera, Terry",25y 173d,23 (11-0-12 47.83%),26 (1.13),←,
11,"Montagna, Leigh",29y 240d,203 (121-4-78 60.59%),121 (0.60),←,
30,"Murdoch, Brodie",19y 160d,4 (1-0-3 25.00%),1 (0.25),←,
16,"Newnes, Jack",20y 126d,18 (8-0-10 44.44%),1 (0.06),←,
22,"Ray, Farren",27y 99d,167 (95-4-68 58.08%),52 (0.31),92 (60-3-29 66.85%),20 (0.22)
12,"Riewoldt, Nick",30y 256d,251 (134-5-112 54.38%),554 (2.21),←,
17,"Roberton, Dylan",22y 9d,50 (25-0-25 50.00%),7 (0.14),13 (3-0-10 23.08%),2 (0.15)
6,"Ross, Sebastian",20y 54d,11 (3-0-8 27.27%),2 (0.18),←,
28,"Stanley, Rhys",22y 211d,34 (17-0-17 50.00%),21 (0.62),←,
3,"Steven, Jack",23y 94d,64 (31-1-32 49.22%),48 (0.75),←,
29,"Webster, Jimmy",20y 2d,7 (2-0-5 28.57%),1 (0.14),←,
34,"Wright, Nathan",19y 134d,7 (2-0-5 28.57%),,←,
Totals,Totals,24y 338d,1951 (1087-35-829 55.72%),1419 (0.73),,
C,"Watters, Scott",44y 156d,35 (15-0-20 42.86%),,←,
