Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",29y 256d,194 (91-2-101 47.42%),69 (0.36),163 (88-2-73 54.60%),57 (0.35)
14,"Cameron, Darcy",27y 320d,59 (32-1-26 55.08%),46 (0.78),58 (32-1-25 56.03%),46 (0.79)
46,"Cox, Mason",32y 81d,101 (60-0-41 59.41%),110 (1.09),←,
25,"Crisp, Jack",29y 244d,212 (112-2-98 53.30%),66 (0.31),194 (105-2-87 54.64%),56 (0.29)
7,"Daicos, Josh",24y 189d,89 (51-1-37 57.87%),50 (0.56),←,
35,"Daicos, Nick",20y 151d,37 (28-0-9 75.68%),17 (0.46),←,
2,"de Goey, Jordan",27y 80d,148 (81-2-65 55.41%),183 (1.24),←,
17,"Frampton, Billy",26y 195d,32 (17-0-15 53.13%),15 (0.47),8 (7-0-1 87.50%),3 (0.38)
33,"Ginnivan, Jack",20y 176d,36 (26-0-10 72.22%),54 (1.50),←,
36,"Harrison, Harvey",19y 205d,1 (1-0-0 100.00%),1 (1.00),←,
23,"Hill, Bobby",23y 114d,53 (28-1-24 53.77%),50 (0.94),12 (11-0-1 91.67%),16 (1.33)
32,"Hoskin-Elliott, Will",29y 274d,193 (93-2-98 48.70%),167 (0.87),141 (81-2-58 58.16%),125 (0.89)
40,"Johnson, Ash",25y 240d,19 (15-0-4 78.95%),29 (1.53),←,
37,"Markov, Oleg",27y 26d,60 (30-0-30 50.00%),5 (0.08),9 (8-0-1 88.89%),
4,"Maynard, Brayden",26y 256d,173 (91-2-80 53.18%),17 (0.10),←,
31,"McCreery, Beau",22y 45d,47 (30-0-17 63.83%),35 (0.74),←,
41,"Mihocek, Brody",30y 119d,114 (69-1-44 60.96%),196 (1.72),←,
6,"Mitchell, Tom",30y 3d,183 (98-3-82 54.37%),81 (0.44),12 (11-0-1 91.67%),5 (0.42)
30,"Moore, Darcy",27y 129d,138 (71-2-65 52.17%),67 (0.49),←,
28,"Murphy, Nathan",23y 170d,44 (30-0-14 68.18%),1 (0.02),←,
9,"Noble, John",26y 70d,81 (47-1-33 58.64%),5 (0.06),←,
10,"Pendlebury, Scott",35y 147d,369 (223-3-143 60.84%),188 (0.51),←,
3,"Quaynor, Isaac",23y 139d,71 (40-0-31 56.34%),3 (0.04),←,
Totals,Totals,26y 174d,2454 (1364-23-1067 55.58%),1455 (0.59),,
C,"McRae, Craig",49y 254d,37 (28-0-9 75.68%),,←,
