Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",29y 72d,240 (147-4-89 62.08%),296 (1.23),202 (124-3-75 62.13%),252 (1.25)
34,"Attard, Jayden",20y 69d,5 (1-0-4 20.00%),1 (0.20),←,
20,"Black, Simon",27y 34d,175 (115-1-59 66.00%),116 (0.66),←,
36,"Bradshaw, Daniel",27y 167d,165 (98-2-65 60.00%),315 (1.91),162 (95-2-65 59.26%),315 (1.94)
16,"Brown, Jonathan",24y 190d,113 (80-0-33 70.80%),165 (1.46),←,
19,"Charman, Jamie",23y 295d,78 (51-1-26 66.03%),30 (0.38),←,
1,"Clark, Mitch",18y 200d,5 (1-0-4 20.00%),2 (0.40),←,
4,"Fixter, Ben",24y 318d,33 (15-0-18 45.45%),9 (0.27),6 (1-0-5 16.67%),1 (0.17)
2,"Johnson, Chris",29y 342d,250 (123-3-124 49.80%),159 (0.64),191 (116-3-72 61.52%),92 (0.48)
23,"Leppitsch, Justin",30y 218d,227 (135-4-88 60.35%),194 (0.85),183 (113-3-67 62.57%),136 (0.74)
43,"McDonald, Beau",26y 185d,77 (51-1-25 66.88%),19 (0.25),←,
9,"McGrath, Ashley",22y 352d,77 (45-1-31 59.09%),63 (0.82),←,
15,"Michael, Mal",28y 317d,186 (104-1-81 56.18%),28 (0.15),125 (83-1-41 66.80%),5 (0.04)
10,"Moody, Matthew",20y 226d,9 (2-0-7 22.22%),5 (0.56),←,
8,"Notting, Tim",27y 198d,140 (91-1-48 65.36%),110 (0.79),←,
6,"Power, Luke",26y 119d,160 (102-1-57 64.06%),169 (1.06),←,
35,"Rischitelli, Michael",20y 119d,10 (3-0-7 30.00%),5 (0.50),←,
29,"Roe, Jason",22y 55d,1 (0-0-1 0.00%),,←,
5,"Scott, Brad",30y 4d,152 (88-2-62 58.55%),44 (0.29),130 (80-2-48 62.31%),38 (0.29)
28,"Selwood, Troy",22y 6d,19 (8-0-11 42.11%),2 (0.11),←,
11,"Sherman, Justin",19y 101d,25 (10-0-15 40.00%),16 (0.64),←,
3,"Voss, Michael",30y 304d,274 (161-2-111 59.12%),242 (0.88),195 (123-1-71 63.33%),170 (0.87)
Totals,Totals,25y 61d,2421 (1431-24-966 59.11%),1990 (0.82),,
C,"Matthews, Leigh",54y 67d,401 (242-6-153 61.10%),,177 (117-1-59 66.38%),
