Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",8,2,15,23,,,,4.0,1.0,2.0,6.0,6.0,,3.0,,13.0,10.0,,,,,,84.0
11,"Blair, Jarryd",6,3,13,19,1,,,3.0,1.0,1.0,3.0,1.0,1.0,,,8.0,11.0,,2.0,1.0,,1.0,89.0
29,"Broomhead, Tim",5,,4,9,1,,,2.0,,2.0,,,,,,1.0,9.0,,,,,1.0,93.0
16,"Brown, Nathan",2,,5,7,,,,1.0,1.0,,,1.0,,1.0,,1.0,5.0,,,7.0,,,91.0
32,"Cloke, Travis",12,10,4,16,3,1.0,,3.0,,7.0,,5.0,1.0,4.0,,5.0,11.0,2.0,4.0,1.0,,1.0,95.0
25,"Crisp, Jack",13,5,7,20,2,,,2.0,,6.0,3.0,3.0,1.0,1.0,,5.0,15.0,,1.0,,,1.0,87.0
35,"de Goey, Jordan",6,1,8,14,1,1.0,,9.0,,2.0,3.0,3.0,1.0,2.0,,7.0,8.0,,1.0,,,,67.0
5,"Elliott, Jamie",5,5,5,10,2,1.0,,2.0,1.0,,1.0,,,,,4.0,6.0,1.0,2.0,,,,85.0
45,"Frost, Jack",6,4,2,8,,,,1.0,3.0,1.0,,2.0,1.0,,,3.0,7.0,1.0,,3.0,,,92.0
6,"Goldsack, Tyson",8,5,7,15,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,4.0,11.0,,,4.0,1.0,1.0,94.0
4,"Grundy, Brodie",11,4,5,16,,1.0,18.0,2.0,1.0,4.0,4.0,2.0,,1.0,,8.0,8.0,,2.0,1.0,,3.0,76.0
33 ↑,"Karnezis, Patrick",5,1,2,7,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,6.0,2.0,,,,,,54.0
8,"Langdon, Tom",9,3,8,17,,,,2.0,1.0,5.0,1.0,4.0,,2.0,,6.0,10.0,1.0,,1.0,,,93.0
43,"Oxley, Adam",8,3,7,15,,1.0,,,2.0,2.0,,,,,,1.0,12.0,,,1.0,1.0,,86.0
10,"Pendlebury, Scott",8,1,11,19,,,,7.0,,2.0,,1.0,,,,5.0,14.0,,,1.0,,,87.0
40,"Seedsman, Paul",11,4,11,22,,,,3.0,2.0,3.0,3.0,3.0,,1.0,,9.0,13.0,1.0,1.0,,,1.0,83.0
36,"Swan, Dane",14,5,18,32,2,,,3.0,,3.0,11.0,4.0,3.0,1.0,2.0,17.0,15.0,,1.0,2.0,,1.0,86.0
34 ↓,"Toovey, Alan",,,1,1,,,,,,,,,,,,,1.0,,,1.0,,,24.0
18,"Varcoe, Travis",6,4,8,14,,,,,1.0,2.0,1.0,,,,,4.0,9.0,,,,,1.0,83.0
9,"White, Jesse",10,4,3,13,2,3.0,1.0,2.0,,2.0,,3.0,1.0,1.0,,5.0,8.0,1.0,3.0,1.0,,,94.0
26,"Williams, Marley",11,3,8,19,,,,4.0,4.0,3.0,,3.0,,1.0,,5.0,13.0,1.0,,3.0,2.0,,80.0
15,"Witts, Jarrod",8,3,4,12,1,,14.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,6.0,7.0,1.0,1.0,2.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,70,156,328,15,10.0,33.0,55.0,21.0,53.0,40.0,45.0,13.0,21.0,2.0,123.0,205.0,9.0,18.0,29.0,4.0,11.0,
Opposition,Opposition,214,102,153,367,16,9.0,43.0,63.0,34.0,46.0,35.0,34.0,21.0,13.0,4.0,124.0,240.0,11.0,11.0,37.0,3.0,15.0,
