Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
7,"Allan, Ben",26y 273d,113 (67-0-46 59.29%),81 (0.72),15 (5-0-10 33.33%),9 (0.60)
33,"Burrows, Craig",22y 207d,14 (5-0-9 35.71%),15 (1.07),←,
24,"Burton, Matthew",25y 57d,13 (5-0-8 38.46%),3 (0.23),←,
42,"Callaghan, Craig",19y 128d,6 (0-0-6 0.00%),2 (0.33),←,
19,"Dhurrkay, Gary",21y 133d,7 (2-0-5 28.57%),11 (1.57),←,
6,"Gilbert, Phil",25y 242d,31 (13-0-18 41.94%),7 (0.23),6 (2-0-4 33.33%),1 (0.17)
16,"Hutton, John",29y 50d,34 (9-1-24 27.94%),78 (2.29),11 (5-0-6 45.45%),26 (2.36)
11,"Kickett, Dale",27y 72d,59 (28-0-31 47.46%),40 (0.68),13 (5-0-8 38.46%),
36,"Leach, Quenton",22y 329d,13 (4-0-9 30.77%),,←,
48,"Madigan, Greg",25y 172d,51 (30-0-21 58.82%),5 (0.10),11 (3-0-8 27.27%),1 (0.09)
9,"Mann, Peter",24y 311d,54 (23-0-31 42.59%),32 (0.59),15 (5-0-10 33.33%),20 (1.33)
43,"McGovern, Andrew",27y 99d,31 (7-1-23 24.19%),7 (0.23),11 (3-0-8 27.27%),
8,"McManus, Shaun",19y 156d,11 (3-0-8 27.27%),8 (0.73),←,
47,"Merillo, Jamie",22y 230d,4 (0-0-4 0.00%),1 (0.25),←,
50,"Mildenhall, Neil",26y 310d,7 (2-0-5 28.57%),2 (0.29),←,
49,"Miller, Peter",26y 100d,13 (5-0-8 38.46%),14 (1.08),←,
25,"Norrish, Jason",23y 170d,33 (17-0-16 51.52%),4 (0.12),13 (5-0-8 38.46%),2 (0.15)
10,"OReilly, Stephen",22y 248d,50 (25-0-25 50.00%),8 (0.16),14 (4-0-10 28.57%),3 (0.21)
12,"Retzlaff, Brendon",26y 84d,20 (6-1-13 32.50%),2 (0.10),2 (0-0-2 0.00%),
34,"White, Jeff",18y 146d,2 (1-0-1 50.00%),1 (0.50),←,
4,"Wills, Andrew",23y 193d,70 (44-0-26 62.86%),59 (0.84),11 (4-0-7 36.36%),16 (1.45)
Totals,Totals,24y 55d,636 (296-3-337 46.54%),380 (0.60),,
C,"Neesham, Gerard",40y 216d,15 (5-0-10 33.33%),,←,
