North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",2,2,8,10,,,,8.0,,,1.0,4.0,,,,3.0,7.0,,,,,,48.0
18,"Atley, Shaun",8,2,9,17,,,,2.0,3.0,,,2.0,,,,6.0,10.0,,,1.0,,,91.0
16,"Bonar, Aiden",5,,6,11,,,,1.0,,1.0,1.0,,3.0,,,7.0,4.0,,,4.0,,,49.0
9,"Davies-Uniacke, Luke",9,3,15,24,,,,2.0,3.0,1.0,1.0,3.0,,1.0,,10.0,15.0,,,2.0,2.0,,76.0
1,"Daw, Majak",3,,5,8,1,,6.0,2.0,,1.0,2.0,1.0,,1.0,,4.0,4.0,,,1.0,,,79.0
14,"Dumont, Trent",13,6,14,27,,,,6.0,1.0,3.0,6.0,2.0,3.0,1.0,,13.0,14.0,,,1.0,,,81.0
24,"Durdin, Sam",4,4,2,6,,,,,1.0,1.0,,,,,,1.0,5.0,,,2.0,,,82.0
22,"Goldstein, Todd",3,,14,17,,,23.0,2.0,1.0,1.0,4.0,1.0,1.0,,,8.0,10.0,,,1.0,,,87.0
43,"Hall, Aaron",11,6,6,17,,2.0,,1.0,,4.0,1.0,2.0,1.0,1.0,,6.0,13.0,,1.0,2.0,2.0,1.0,73.0
4,"Higgins, Shaun",10,3,17,27,,,,1.0,5.0,1.0,2.0,4.0,,,,8.0,18.0,,,,,,90.0
20,"Larkey, Nick",6,3,1,7,4,,,2.0,,2.0,,3.0,2.0,,,4.0,3.0,2.0,1.0,1.0,,,95.0
34,"Macmillan, Jamie",7,2,7,14,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,6.0,12.0,,,3.0,1.0,,86.0
35,"Mahony, Jack",,1,5,5,,,,4.0,,,1.0,2.0,1.0,2.0,,5.0,2.0,,1.0,,,,74.0
11,"McDonald, Luke",22,9,11,33,,,,2.0,10.0,1.0,,1.0,,,,5.0,21.0,1.0,,2.0,,,89.0
23,"McKay, Ben",5,4,8,13,,,,1.0,2.0,,,4.0,,2.0,,4.0,9.0,2.0,,8.0,,,97.0
17,"Pittard, Jasper",8,3,8,16,,,,,2.0,3.0,,2.0,1.0,,,6.0,10.0,,,4.0,,,84.0
13,"Polec, Jared",12,4,6,18,,,,1.0,3.0,1.0,1.0,,,,,5.0,14.0,,,,1.0,,91.0
8,"Scott, Bailey",7,4,2,9,,,,3.0,1.0,2.0,1.0,2.0,1.0,,,4.0,5.0,,,,1.0,,89.0
12,"Simpkin, Jy",12,4,8,20,,,,4.0,2.0,3.0,1.0,7.0,1.0,3.0,,7.0,15.0,1.0,,,,,83.0
25,"Tarrant, Robbie",16,5,7,23,,,,3.0,8.0,1.0,,3.0,2.0,,,5.0,16.0,,,6.0,,,86.0
19,"Walker, Josh",3,1,6,9,,,,2.0,,,,2.0,,,,3.0,7.0,,,1.0,,1.0,79.0
44,"Zurhaar, Cameron",11,3,1,12,,1.0,,3.0,,3.0,,3.0,2.0,1.0,,6.0,6.0,1.0,2.0,,,1.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,69,166,343,5,5.0,29.0,52.0,44.0,30.0,22.0,50.0,19.0,13.0,,126.0,220.0,7.0,5.0,39.0,7.0,3.0,
Opposition,Opposition,194,82,148,342,13,14.0,7.0,45.0,25.0,58.0,18.0,50.0,13.0,19.0,6.0,130.0,217.0,11.0,13.0,39.0,3.0,10.0,
