St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",28y 277d,144 (82-1-61 57.29%),100 (0.69),61 (24-1-36 40.16%),26 (0.43)
14,"Bardsley, Kristian",23y 234d,41 (18-1-22 45.12%),20 (0.49),36 (16-1-19 45.83%),16 (0.44)
27,"Beveridge, Luke",25y 255d,77 (45-1-31 59.09%),76 (0.99),4 (2-0-2 50.00%),6 (1.50)
21,"Bourke, Darren",26y 40d,29 (11-0-18 37.93%),9 (0.31),←,
3,"Burke, Nathan",26y 88d,186 (79-2-105 43.01%),66 (0.35),←,
30,"Coghlan, Glen",21y 280d,14 (5-0-9 35.71%),7 (0.50),←,
34,"Daniels, Jayson",25y 75d,138 (41-1-96 30.07%),24 (0.17),80 (28-1-51 35.63%),20 (0.25)
10,"Everitt, Peter",22y 1d,52 (22-1-29 43.27%),70 (1.35),←,
35,"Harvey, Robert",24y 257d,139 (67-2-70 48.92%),82 (0.59),←,
29,"Jones, Austinn",19y 219d,25 (9-0-16 36.00%),14 (0.56),←,
17,"Keogh, Rod",25y 40d,59 (28-0-31 47.46%),20 (0.34),37 (16-0-21 43.24%),12 (0.32)
23,"Loewe, Stewart",27y 347d,197 (84-1-112 42.89%),367 (1.86),←,
26,"McLaren, Joe",18y 145d,6 (3-0-3 50.00%),,←,
16,"Neill, Robert",22y 120d,27 (6-0-21 22.22%),13 (0.48),6 (3-0-3 50.00%),4 (0.67)
31,"Shanahan, Jamie",28y 150d,84 (40-1-43 48.21%),,←,
13,"Sierakowski, David",21y 127d,27 (10-1-16 38.89%),3 (0.11),←,
4,"Smith, Joel",19y 1d,26 (11-0-15 42.31%),11 (0.42),←,
32,"Traianidis, Jason",21y 179d,5 (2-0-3 40.00%),5 (1.00),←,
9,"Vidovic, Lazar",31y 33d,61 (31-1-29 51.64%),12 (0.20),←,
15,"Wakelin, Darryl",21y 267d,27 (11-0-16 40.74%),,←,
20,"Young, Matthew",23y 230d,24 (12-0-12 50.00%),7 (0.29),3 (3-0-0 100.00%),1 (0.33)
Totals,Totals,24y 4d,1388 (617-13-758 44.45%),906 (0.65),,
C,"Alves, Stan",49y 348d,50 (18-1-31 37.00%),,←,
