Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bellchambers, Tom",6,3,3,9,,,18.0,1.0,,2.0,2.0,1.0,1.0,,,4.0,5.0,,,,,1.0,86.0
22,"Carlisle, Jake",8,7,5,13,,,,2.0,3.0,,,2.0,,,,6.0,8.0,1.0,,5.0,,,97.0
32,"Colyer, Travis",13,3,2,15,1,1.0,,3.0,1.0,4.0,1.0,4.0,,1.0,,8.0,7.0,,,2.0,,,81.0
12,"Crameri, Stewart",5,3,13,18,,3.0,,1.0,,4.0,,3.0,,1.0,,11.0,7.0,,2.0,1.0,,2.0,86.0
29 ↓,"Davey, Alwyn",6,,2,8,1,,,7.0,,,,3.0,,1.0,,2.0,5.0,,,,,,54.0
15,"Dempsey, Courtenay",19,5,6,25,,,,3.0,2.0,6.0,1.0,7.0,,1.0,,9.0,16.0,,,4.0,1.0,,87.0
2,"Dyson, Ricky",15,4,9,24,,1.0,,,3.0,3.0,2.0,4.0,,1.0,,9.0,13.0,,,,,,88.0
31,"Fletcher, Dustin",11,6,2,13,,,,1.0,5.0,1.0,,2.0,,1.0,,3.0,8.0,2.0,,7.0,,,96.0
34,"Hardingham, Kyle",6,4,3,9,,,,,3.0,1.0,,,1.0,,,5.0,4.0,1.0,,8.0,,,90.0
39,"Hocking, Heath",8,2,10,18,1,,,5.0,,4.0,2.0,1.0,2.0,1.0,,9.0,11.0,,,4.0,,,88.0
40,"Howlett, Ben",11,4,9,20,,,,8.0,1.0,5.0,2.0,4.0,2.0,,,8.0,12.0,,,1.0,,,82.0
18,"Hurley, Michael",8,3,10,18,,3.0,,1.0,,5.0,,2.0,1.0,,,13.0,5.0,1.0,2.0,2.0,,,89.0
7,"Jetta, Leroy",7,2,7,14,,2.0,,4.0,,2.0,1.0,2.0,2.0,,,6.0,9.0,,,,,,77.0
14 ↑,"Lonergan, Sam",2,,1,3,,,,2.0,,2.0,,,,,,1.0,3.0,,,,,,21.0
42,"Lovett-Murray, Nathan",7,1,8,15,,,,3.0,1.0,2.0,,1.0,1.0,1.0,,3.0,10.0,,,5.0,,,74.0
17,"Melksham, Jake",8,2,4,12,1,,,3.0,2.0,2.0,,7.0,,4.0,,7.0,8.0,,,1.0,,,75.0
6,"Monfries, Angus",9,5,8,17,,2.0,,3.0,1.0,4.0,1.0,2.0,1.0,,,6.0,12.0,,1.0,3.0,,,88.0
16,"Pears, Tayte",4,1,5,9,,,,3.0,1.0,2.0,,2.0,,2.0,,4.0,5.0,,,4.0,,,88.0
30,"Ryder, Paddy",8,2,1,9,,2.0,27.0,5.0,1.0,1.0,2.0,1.0,2.0,,,10.0,,2.0,1.0,6.0,,2.0,95.0
5,"Stanton, Brent",19,7,4,23,,,1.0,5.0,3.0,4.0,4.0,3.0,1.0,1.0,,9.0,16.0,,,1.0,2.0,,88.0
4,"Watson, Jobe",14,6,18,32,2,,,5.0,5.0,4.0,5.0,1.0,,,2.0,16.0,15.0,,,,,,87.0
11,"Zaharakis, David",18,2,12,30,,,,4.0,5.0,6.0,4.0,4.0,1.0,1.0,,13.0,15.0,,,,2.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,72,142,354,6,16.0,46.0,69.0,37.0,64.0,27.0,56.0,15.0,16.0,2.0,162.0,194.0,7.0,6.0,54.0,5.0,5.0,
Opposition,Opposition,225,90,157,382,8,10.0,33.0,84.0,51.0,51.0,42.0,53.0,16.0,15.0,4.0,159.0,222.0,16.0,9.0,75.0,2.0,3.0,
