Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",23y 321d,52 (27-0-25 51.92%),25 (0.48),←,
26,"Bonner, Riley",22y 121d,35 (22-0-13 62.86%),6 (0.17),←,
3,"Burton, Ryan",22y 156d,60 (32-1-27 54.17%),9 (0.15),13 (7-0-6 53.85%),4 (0.31)
18,"Butters, Zak",18y 301d,14 (8-0-6 57.14%),8 (0.57),←,
33,"Byrne-Jones, Darcy",23y 289d,79 (42-0-37 53.16%),6 (0.08),←,
17,"Clurey, Tom",25y 105d,75 (44-0-31 58.67%),,←,
22,"Dixon, Charlie",28y 286d,129 (55-1-73 43.02%),203 (1.57),64 (36-0-28 56.25%),109 (1.70)
21,"Duursma, Xavier",18y 364d,15 (8-0-7 53.33%),7 (0.47),←,
7,"Ebert, Brad",29y 95d,245 (115-1-129 47.14%),129 (0.53),169 (87-1-81 51.78%),96 (0.57)
9,"Gray, Robbie",31y 98d,211 (102-0-109 48.34%),307 (1.45),←,
46,"Gray, Sam",27y 155d,89 (50-0-39 56.18%),79 (0.89),←,
8,"Hartlett, Hamish",28y 326d,157 (74-1-82 47.45%),73 (0.46),←,
43,"Houston, Dan",22y 55d,54 (31-0-23 57.41%),6 (0.11),←,
32,"Howard, Dougal",23y 103d,42 (23-0-19 54.76%),11 (0.26),←,
42,"Jonas, Tom",28y 178d,132 (68-1-63 51.89%),1 (0.01),←,
29,"Lycett, Scott",26y 283d,89 (56-0-33 62.92%),51 (0.57),14 (8-0-6 57.14%),6 (0.43)
6,"Motlop, Steven",28y 116d,168 (108-2-58 64.88%),193 (1.15),33 (18-0-15 54.55%),18 (0.55)
2,"Powell-Pepper, Sam",21y 179d,51 (31-0-20 60.78%),30 (0.59),←,
11,"Rockliff, Tom",29y 134d,183 (63-0-120 34.43%),94 (0.51),29 (17-0-12 58.62%),7 (0.24)
20,"Rozee, Connor",19y 165d,15 (8-0-7 53.33%),20 (1.33),←,
39,"Westhoff, Justin",32y 278d,261 (125-1-135 48.08%),301 (1.15),←,
16,"Wines, Ollie",24y 272d,137 (75-0-62 54.74%),61 (0.45),←,
Totals,Totals,25y 133d,2293 (1167-8-1118 50.89%),1620 (0.71),,
C,"Hinkley, Ken",52y 279d,152 (85-0-67 55.92%),,←,
