Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",5,1,2,7,,,,,,4.0,,,1.0,,,,,,,,,,
8,"Cresswell, Daryn",19,2,11,30,,1.0,,,2.0,10.0,3.0,,1.0,,,,,,,,,,
28,"Crouch, Jared",4,,5,9,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
6,"Dunkley, Andrew",9,2,3,12,,,3.0,,7.0,1.0,1.0,,2.0,2.0,,,,,,,,,
10,"Filandia, Peter",8,2,5,13,,1.0,,,1.0,6.0,,,4.0,,,,,,,,,,
3,"Lewis, Dale",21,7,11,32,2,1.0,,2.0,4.0,3.0,6.0,1.0,,2.0,,,,,,,,,
4,"Lockett, Tony",6,4,1,7,1,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
34,"Luff, Troy",12,3,7,19,,2.0,1.0,1.0,,5.0,1.0,,1.0,,,,,,,,,,
11,"Maxfield, Stuart",4,,3,7,,,,2.0,,1.0,,1.0,,2.0,,,,,,,,,
13,"McPherson, Daniel",10,2,14,24,,,,2.0,1.0,6.0,4.0,1.0,,,,,,,,,,,
17,"Mooney, Jason",5,2,,5,1,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,
23,"Nicks, Matthew",11,4,2,13,,,,3.0,3.0,5.0,,,2.0,,,,,,,,,,
12,"OFarrell, Brett",5,3,1,6,1,1.0,10.0,,,2.0,2.0,1.0,,,,,,,,,,,
19,"OLoughlin, Michael",15,6,4,19,4,3.0,,3.0,1.0,2.0,,,1.0,,,,,,,,,,
24,"Orchard, Mark",6,2,4,10,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
1,"Roos, Paul",9,4,3,12,,,,1.0,2.0,2.0,1.0,,2.0,,,,,,,,,,
22,"Saddington, Jason",2,1,3,5,1,,,,1.0,,,,,,,,,,,,,,
2,"Schwass, Wayne",14,2,,14,1,,,2.0,2.0,3.0,3.0,2.0,,3.0,,,,,,,,,
7,"Seymour, Brad",8,2,3,11,,,,1.0,3.0,4.0,,,3.0,3.0,,,,,,,,,
15,"Stafford, Greg",7,5,2,9,1,,12.0,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,
20,"Stevens, John",7,2,5,12,,2.0,,2.0,1.0,2.0,1.0,3.0,2.0,3.0,,,,,,,,,
33,"Warfe, Rowan",8,3,5,13,,,,3.0,6.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,59,94,289,12,17.0,28.0,28.0,36.0,63.0,29.0,12.0,24.0,20.0,,,,,,,,,
Opposition,Opposition,158,40,86,244,13,9.0,36.0,18.0,33.0,51.0,33.0,11.0,20.0,24.0,,,,,,,,,
