West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",6,1,4,10,,,3.0,,,,,,,1.0,,,,,,,,,
6,"Banfield, Drew",7,3,12,19,1,,,2.0,,,,,,,,,,,,,,,
35,"Cousins, Ben",7,2,5,12,1,,,3.0,,,,,2.0,,,,,,,,,,
29,"Donnelly, Andrew",14,5,13,27,1,2.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,
22,"Downsborough, Ian",3,1,1,4,,,9.0,4.0,,,,,,1.0,,,,,,,,,
18,"Evans, Tony",5,1,5,10,,,,5.0,,,,,,,,,,,,,,,
7,"Gehrig, Fraser",14,2,4,18,,,2.0,,,,,,2.0,,1.0,,,,,,,,
36,"Hart, David",9,1,7,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Kemp, Dean",10,4,11,21,,1.0,1.0,4.0,,,,,1.0,2.0,,,,,,,,,
5,"Lovell, Andy",8,,5,13,,,,,,,,,,,,,,,,,,,
3,"Mainwaring, Chris",22,6,2,24,,1.0,,4.0,,,,,,1.0,,,,,,,,,
30,"Matera, Peter",15,2,9,24,,,1.0,5.0,,,,,2.0,,,,,,,,,,
11,"McIntosh, Ashley",9,2,5,14,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
17,"McKenna, Guy",12,2,8,20,,,,1.0,,,,,1.0,,3.0,,,,,,,,
8,"Metropolis, Daniel",,,,,,,,,,,,,,,,,,,,,,,
42,"Morrison, Chad",11,4,3,14,3,3.0,,1.0,,,,,1.0,2.0,,,,,,,,,
10,"Pyke, Don",11,2,3,14,,,,2.0,,,,,1.0,,,,,,,,,,
21,"Schofield, Jarrad",13,1,8,21,2,,,,,,,,,,,,,,,,,,
50,"Turnbull, Ryan",7,2,8,15,1,,20.0,,,,,,1.0,,,,,,,,,,
39,"Waterman, Chris",14,4,5,19,1,,,1.0,,,,,,2.0,,,,,,,,,
12,"White, Mitchell",16,6,5,21,2,,,2.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,51,123,336,12,10.0,40.0,38.0,,,,,16.0,11.0,4.0,,,,,,,,
Opposition,Opposition,171,43,109,280,7,6.0,38.0,35.0,,,,,11.0,16.0,2.0,,,,,,,,
