North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",7,5.0,10,17,1.0,1.0,,2.0,1.0,4.0,,2.0,,1.0,,3,15,,,,3.0,,87.0
50,"Brown, Ben",9,4.0,2,11,3.0,1.0,,1.0,,2.0,,2.0,2.0,,,8,3,3.0,1.0,2.0,,,100.0
13,"Clarke, Ryan",10,8.0,17,27,,,,,1.0,,,2.0,,1.0,,5,22,,,,,,89.0
10,"Cunnington, Ben",10,3.0,11,21,,,,5.0,,3.0,3.0,2.0,2.0,,,10,11,1.0,,1.0,,,67.0
14,"Dumont, Trent",15,1.0,10,25,,,,3.0,1.0,3.0,3.0,4.0,2.0,1.0,,10,16,,,,,2.0,78.0
24,"Durdin, Sam",7,4.0,3,10,,1.0,,1.0,2.0,2.0,,3.0,1.0,1.0,,5,4,1.0,,8.0,,,82.0
27,"Garner, Taylor",11,6.0,5,16,2.0,,,3.0,,3.0,,1.0,1.0,1.0,,2,13,,1.0,2.0,1.0,1.0,84.0
43,"Gibson, Sam",10,7.0,16,26,,,,2.0,,1.0,7.0,1.0,,,,10,16,,,,,,82.0
22,"Goldstein, Todd",1,,3,4,,,22.0,1.0,,1.0,1.0,1.0,,1.0,,2,2,,,2.0,,,84.0
4,"Higgins, Shaun",15,4.0,16,31,1.0,,,4.0,3.0,7.0,5.0,6.0,1.0,2.0,,7,24,,1.0,,,1.0,81.0
8,"Hrovat, Nathan",6,3.0,12,18,,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,8,10,,1.0,,,,81.0
11,"McDonald, Luke",15,5.0,7,22,1.0,,,3.0,3.0,5.0,2.0,,,,,9,13,,,1.0,,,82.0
42,"Mountford, Declan",8,5.0,7,15,1.0,,,1.0,,1.0,,5.0,1.0,1.0,,2,13,,2.0,3.0,,,91.0
17,"Mullett, Aaron",14,5.0,6,20,,,,1.0,4.0,3.0,1.0,3.0,,,,4,12,2.0,,2.0,2.0,,77.0
26,"Nielson, Dan",9,5.0,4,13,,,,1.0,3.0,,1.0,2.0,1.0,,,8,6,1.0,,3.0,,,85.0
31,"Preuss, Braydon",6,5.0,3,9,2.0,1.0,25.0,3.0,,2.0,,1.0,1.0,1.0,,6,3,3.0,3.0,1.0,,,64.0
21,"Simpkin, Jy",7,3.0,5,12,,,,3.0,1.0,2.0,1.0,3.0,1.0,,,4,7,,,,,,73.0
9,"Swallow, Andrew",11,1.0,8,19,,,,13.0,1.0,3.0,7.0,6.0,2.0,2.0,,10,10,,,1.0,,,75.0
25,"Tarrant, Robbie",16,12.0,8,24,,,,,3.0,2.0,,2.0,,,,4,21,1.0,,3.0,,,91.0
16,"Thompson, Scott",9,4.0,5,14,,,,4.0,1.0,,,4.0,5.0,4.0,,5,13,,,1.0,,1.0,96.0
28,"Turner, Kayne",3,1.0,6,9,1.0,,,3.0,,2.0,1.0,1.0,1.0,,,6,3,1.0,,,,,74.0
44,"Zurhaar, Cameron",6,2.0,7,13,2.0,,,,,2.0,2.0,2.0,1.0,1.0,,7,7,,,1.0,,2.0,79.0
Totals,Totals,205,93.0,171,376,14.0,5.0,47.0,55.0,25.0,49.0,36.0,55.0,23.0,17.0,,135,244,13.0,9.0,31.0,6.0,7.0,
Opposition,Opposition,226,121.0,189,415,18.0,8.0,26.0,60.0,31.0,47.0,31.0,45.0,17.0,23.0,6.0,122,292,15.0,19.0,44.0,6.0,16.0,
