Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",7,4,6,13,,2.0,,2.0,2.0,1.0,,3.0,,2.0,,8.0,4.0,2.0,2.0,7.0,,1.0,87.0
16,"Begley, Josh",7,1,2,9,1,2.0,,1.0,,3.0,,2.0,,1.0,,7.0,3.0,1.0,1.0,3.0,,,94.0
2,"Bellchambers, Tom",10,4,5,15,1,,39.0,4.0,2.0,5.0,4.0,6.0,3.0,2.0,2.0,12.0,5.0,3.0,2.0,6.0,,,84.0
10,"Francis, Aaron",3,3,9,12,,,,4.0,,1.0,,4.0,1.0,2.0,,8.0,6.0,,,1.0,,,89.0
35,"Guelfi, Matt",9,3,3,12,,,,5.0,1.0,2.0,,3.0,,,,7.0,4.0,1.0,,,,,73.0
21,"Heppell, Dyson",13,3,13,26,,1.0,,1.0,4.0,2.0,3.0,6.0,1.0,2.0,,11.0,13.0,,,1.0,,1.0,89.0
26,"Hooker, Cale",9,4,5,14,,,,2.0,10.0,,1.0,5.0,3.0,1.0,,10.0,4.0,2.0,,10.0,,,90.0
18,"Hurley, Michael",13,2,4,17,,,,,5.0,1.0,1.0,4.0,1.0,,,4.0,10.0,,,5.0,,,90.0
4,"Langford, Kyle",13,5,9,22,3,,,3.0,,4.0,2.0,3.0,,2.0,,10.0,10.0,1.0,1.0,,,,79.0
15,"Laverde, Jayden",5,2,5,10,1,1.0,,6.0,,1.0,1.0,1.0,2.0,1.0,,6.0,5.0,,1.0,3.0,,,85.0
43,"McDonald-Tipungwuti, Anthony",4,1,2,6,,1.0,,4.0,2.0,2.0,,2.0,2.0,1.0,,4.0,4.0,,,3.0,,1.0,75.0
1,"McGrath, Andrew",12,,10,22,,,,3.0,1.0,7.0,1.0,3.0,1.0,,,9.0,14.0,,,5.0,,,74.0
45,"McKenna, Conor",12,2,5,17,,,,,4.0,4.0,2.0,2.0,,,,3.0,11.0,,,2.0,3.0,,89.0
44,"McKernan, Shaun",8,5,4,12,,,8.0,2.0,,3.0,2.0,3.0,,1.0,,8.0,5.0,3.0,,4.0,,,86.0
41,"McNiece, Ben",2,1,2,4,,,,1.0,,,,4.0,1.0,1.0,,4.0,1.0,1.0,,4.0,,,88.0
7,"Merrett, Zach",17,3,13,30,,2.0,,8.0,4.0,4.0,8.0,7.0,,1.0,,15.0,13.0,,,3.0,,1.0,79.0
3,"Parish, Darcy",18,,13,31,,,,5.0,1.0,5.0,9.0,2.0,1.0,,,19.0,12.0,,,1.0,,,83.0
27,"Redman, Mason",8,2,5,13,,1.0,,3.0,3.0,,1.0,4.0,1.0,,,5.0,9.0,1.0,,3.0,,,92.0
42,"Saad, Adam",11,2,6,17,,,,6.0,8.0,1.0,,6.0,,2.0,,6.0,7.0,,,3.0,,,91.0
9,"Shiel, Dylan",14,1,9,23,,,,4.0,3.0,3.0,4.0,5.0,2.0,,,11.0,8.0,,,,,,64.0
25,"Stringer, Jake",4,1,3,7,,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,2.0,,1.0,1.0,,,37.0
11,"Zaharakis, David",17,5,2,19,,,,3.0,4.0,1.0,2.0,4.0,2.0,1.0,,7.0,12.0,,,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,54,135,351,6,14.0,47.0,71.0,55.0,51.0,42.0,80.0,22.0,21.0,2.0,180.0,162.0,15.0,8.0,65.0,3.0,4.0,
Opposition,Opposition,244,70,138,382,10,13.0,22.0,87.0,44.0,66.0,39.0,68.0,21.0,22.0,4.0,152.0,200.0,6.0,8.0,71.0,9.0,4.0,
