Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Baker, Oskar",23y 10d,15 (6-0-9 40.00%),4 (0.27),←,
10,"Brayshaw, Angus",25y 146d,106 (53-0-53 50.00%),43 (0.41),←,
31,"Fritsch, Bayley",24y 180d,72 (39-0-33 54.17%),86 (1.19),←,
11,"Gawn, Max",29y 156d,146 (64-0-82 43.84%),66 (0.45),←,
4,"Harmes, James",25y 242d,110 (53-0-57 48.18%),61 (0.55),←,
14,"Hibberd, Michael",31y 152d,164 (82-1-81 50.30%),14 (0.09),80 (42-0-38 52.50%),3 (0.04)
29,"Hunt, Jayden",26y 62d,86 (43-0-43 50.00%),42 (0.49),←,
6,"Jackson, Luke",19y 248d,17 (14-0-3 82.35%),8 (0.47),←,
23,"Jordon, James",20y 166d,12 (11-0-1 91.67%),4 (0.33),←,
8,"Lever, Jake",25y 91d,104 (66-0-38 63.46%),3 (0.03),48 (28-0-20 58.33%),
1,"May, Steven",29y 145d,159 (59-1-99 37.42%),23 (0.14),36 (21-0-15 58.33%),2 (0.06)
25,"McDonald, Tom",28y 259d,182 (74-0-108 40.66%),132 (0.73),←,
18,"Melksham, Jake",29y 279d,195 (99-1-95 51.03%),145 (0.74),81 (47-0-34 58.02%),88 (1.09)
30,"Neal-Bullen, Alex",25y 146d,92 (50-0-42 54.35%),72 (0.78),←,
13,"Oliver, Clayton",23y 317d,111 (60-0-51 54.05%),34 (0.31),←,
5,"Petracca, Christian",25y 151d,114 (59-0-55 51.75%),107 (0.94),←,
35,"Petty, Harry",21y 204d,17 (7-0-10 41.18%),6 (0.35),←,
36,"Pickett, Kysaiah",20y 2d,26 (18-0-8 69.23%),27 (1.04),←,
24,"Rivers, Trent",19y 309d,21 (16-0-5 76.19%),3 (0.14),←,
3,"Salem, Christian",25y 324d,117 (57-0-60 48.72%),22 (0.19),←,
9,"Spargo, Charlie",21y 191d,46 (31-0-15 67.39%),31 (0.67),←,
32,"Sparrow, Tom",21y 4d,15 (10-0-5 66.67%),5 (0.33),←,
26,"Weideman, Sam",23y 343d,48 (26-0-22 54.17%),49 (1.02),←,
Totals,Totals,24y 243d,1975 (997-3-975 50.48%),987 (0.50),,
C,"Goodwin, Simon",44y 160d,99 (53-0-46 53.54%),,98 (53-0-45 54.08%),
