Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",13,9,9,22,,,,2.0,1.0,,2.0,2.0,,2.0,,4.0,18.0,,,1.0,,,85.0
22,"Breust, Luke",5,4,10,15,1,,1.0,2.0,,2.0,,2.0,,1.0,,4.0,11.0,,1.0,,,2.0,83.0
9,"Burgoyne, Shaun",12,8,8,20,,1.0,,3.0,2.0,,1.0,3.0,2.0,,,6.0,14.0,,1.0,1.0,,,82.0
8,"Duryea, Taylor",17,10,9,26,1,,,1.0,5.0,1.0,,1.0,1.0,,,10.0,15.0,2.0,,2.0,,1.0,77.0
12,"Frawley, James",15,8,3,18,,,,2.0,,,,,,,,4.0,14.0,,,8.0,1.0,,94.0
6,"Gibson, Josh",15,11,10,25,,,,2.0,1.0,3.0,,1.0,1.0,1.0,,5.0,20.0,1.0,,8.0,1.0,,100.0
20 ↓,"Hale, David",4,2,3,7,1,,9.0,2.0,1.0,2.0,2.0,1.0,2.0,,,4.0,3.0,,,2.0,,,69.0
40 ↑,"Hartung, Billy",4,3,1,5,,,,1.0,,1.0,1.0,1.0,,,,1.0,4.0,,,,,,10.0
10,"Hill, Bradley",15,7,10,25,1,,,1.0,3.0,2.0,1.0,4.0,,1.0,,4.0,20.0,,,,,,85.0
15,"Hodge, Luke",20,7,5,25,,1.0,,6.0,2.0,4.0,3.0,4.0,2.0,2.0,,4.0,19.0,,,8.0,,,78.0
17,"Lake, Brian",16,13,5,21,,,,,2.0,1.0,,3.0,,1.0,,6.0,15.0,1.0,,4.0,2.0,,89.0
3,"Lewis, Jordan",10,4,10,20,,,,3.0,,3.0,3.0,1.0,1.0,1.0,,7.0,12.0,,,3.0,,1.0,87.0
7,"McEvoy, Ben",6,8,7,13,1,,12.0,,1.0,,2.0,,2.0,,,6.0,7.0,2.0,1.0,,,,80.0
5,"Mitchell, Sam",19,6,16,35,,,,3.0,2.0,1.0,5.0,3.0,1.0,1.0,,13.0,21.0,,,2.0,1.0,1.0,90.0
28,"Puopolo, Paul",6,1,8,14,,,,6.0,,,,1.0,1.0,1.0,,5.0,9.0,,,,,1.0,88.0
33,"Rioli, Cyril",12,8,7,19,3,,,4.0,1.0,5.0,2.0,1.0,,1.0,,10.0,11.0,,1.0,5.0,,1.0,84.0
2,"Roughead, Jarryd",12,5,10,22,2,1.0,,7.0,,4.0,1.0,4.0,2.0,2.0,,12.0,10.0,,2.0,1.0,,1.0,90.0
25,"Schoenmakers, Ryan",10,7,6,16,2,,,2.0,,2.0,1.0,2.0,1.0,1.0,,6.0,9.0,,2.0,1.0,,,89.0
26,"Shiels, Liam",12,6,11,23,,,,4.0,1.0,3.0,,2.0,1.0,,,5.0,19.0,,,1.0,1.0,1.0,82.0
16,"Smith, Isaac",19,10,5,24,1,,,3.0,2.0,3.0,2.0,3.0,,1.0,,4.0,19.0,,,1.0,,,86.0
24,"Stratton, Ben",6,4,2,8,,,,2.0,4.0,,,3.0,,1.0,,2.0,6.0,,,9.0,,,93.0
4,"Suckling, Matt",15,6,4,19,2,,,1.0,,5.0,2.0,2.0,2.0,,,4.0,17.0,,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,263,147,159,422,15,4.0,22.0,57.0,28.0,42.0,28.0,44.0,19.0,17.0,,126.0,293.0,6.0,8.0,59.0,6.0,9.0,
Opposition,Opposition,206,90,176,382,10,7.0,51.0,51.0,26.0,41.0,43.0,49.0,18.0,19.0,,143.0,244.0,11.0,9.0,35.0,4.0,8.0,
