Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",18y 350d,5 (5-0-0 100.00%),,←,
10,"Brayshaw, Angus",25y 231d,117 (60-1-56 51.71%),44 (0.38),←,
50,"Brown, Ben",28y 281d,141 (75-1-65 53.55%),307 (2.18),11 (9-1-1 86.36%),20 (1.82)
31,"Fritsch, Bayley",24y 265d,83 (46-1-36 56.02%),110 (1.33),←,
11,"Gawn, Max",29y 241d,157 (71-1-85 45.54%),70 (0.45),←,
4,"Harmes, James",25y 327d,120 (60-0-60 50.00%),64 (0.53),←,
6,"Jackson, Luke",19y 333d,28 (21-1-6 76.79%),18 (0.64),←,
23,"Jordon, James",20y 251d,23 (18-1-4 80.43%),6 (0.26),←,
15,"Langdon, Ed",25y 208d,107 (51-1-55 48.13%),47 (0.44),39 (26-1-12 67.95%),14 (0.36)
8,"Lever, Jake",25y 176d,115 (73-1-41 63.91%),3 (0.03),59 (35-1-23 60.17%),
1,"May, Steven",29y 230d,169 (65-2-102 39.05%),23 (0.14),46 (27-1-18 59.78%),2 (0.04)
25,"McDonald, Tom",28y 344d,191 (79-1-111 41.62%),139 (0.73),←,
30,"Neal-Bullen, Alex",25y 231d,103 (57-1-45 55.83%),77 (0.75),←,
13,"Oliver, Clayton",24y 37d,122 (67-1-54 55.33%),39 (0.32),←,
5,"Petracca, Christian",25y 236d,125 (66-1-58 53.20%),120 (0.96),←,
35,"Petty, Harry",21y 289d,28 (14-1-13 51.79%),6 (0.21),←,
36,"Pickett, Kysaiah",20y 87d,37 (25-1-11 68.92%),44 (1.19),←,
24,"Rivers, Trent",20y 29d,32 (23-1-8 73.44%),3 (0.09),←,
3,"Salem, Christian",26y 44d,128 (64-1-63 50.39%),23 (0.18),←,
44,"Smith, Joel",25y 184d,21 (11-0-10 52.38%),1 (0.05),←,
9,"Spargo, Charlie",21y 276d,57 (38-1-18 67.54%),39 (0.68),←,
32,"Sparrow, Tom",21y 89d,26 (17-1-8 67.31%),8 (0.31),←,
7,"Viney, Jack",27y 137d,148 (58-1-89 39.53%),40 (0.27),←,
Totals,Totals,24y 180d,2083 (1064-21-998 51.08%),1231 (0.59),,
C,"Goodwin, Simon",44y 245d,110 (60-1-49 55.00%),,109 (60-1-48 55.50%),
