Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",26y 267d,137 (76-3-58 56.57%),111 (0.81),←,
5,"Buckley, Nathan",21y 328d,32 (11-0-21 34.38%),28 (0.88),12 (7-0-5 58.33%),7 (0.58)
21,"Christian, Michael",29y 302d,117 (64-2-51 55.56%),23 (0.20),←,
28,"Crosisca, Gavin",25y 277d,130 (80-3-47 62.69%),47 (0.36),←,
33,"Curley, Todd",21y 156d,2 (2-0-0 100.00%),,←,
2,"Francis, Tony",25y 79d,83 (51-2-30 62.65%),56 (0.67),←,
7,"Fraser, Mark",23y 135d,38 (23-0-15 60.53%),21 (0.55),←,
15,"Hassall, Jon",20y 309d,12 (7-0-5 58.33%),1 (0.08),←,
8,"James, Brett",21y 186d,9 (5-0-4 55.56%),10 (1.11),←,
44,"Kerrison, Shane",29y 83d,125 (75-2-48 60.80%),14 (0.11),←,
12,"McCartney, Jason",20y 97d,30 (17-0-13 56.67%),14 (0.47),←,
34,"McGuane, Mick",26y 172d,123 (76-2-45 62.60%),101 (0.82),←,
1,"Monkhorst, Damian",24y 302d,108 (68-2-38 63.89%),23 (0.21),←,
13,"Richardson, Alan",29y 33d,84 (50-2-32 60.71%),10 (0.12),←,
36,"Rocca, Saverio",20y 211d,42 (26-0-16 61.90%),135 (3.21),←,
29,"Russell, Scott",24y 43d,97 (61-2-34 63.92%),66 (0.68),←,
30,"Sharkey, Paul",20y 11d,1 (1-0-0 100.00%),,←,
22,"Shaw, Tony",33y 331d,303 (172-3-128 57.26%),155 (0.51),←,
37,"Tranquilli, Andrew",22y 59d,3 (3-0-0 100.00%),7 (2.33),←,
14,"Watson, Shane",20y 122d,42 (24-0-18 57.14%),37 (0.88),←,
19,"Wright, Graham",26y 13d,124 (82-2-40 66.94%),90 (0.73),←,
Totals,Totals,24y 167d,1642 (974-25-643 59.32%),949 (0.58),,
C,"Matthews, Leigh",42y 110d,191 (112-3-76 59.42%),,←,
