Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,6,3,15,,2.0,,1.0,1.0,5.0,,4.0,1.0,2.0,,4.0,11.0,,1.0,1.0,,1.0,87.0
15,"Anderson, Noah",17,2,8,25,2,,,3.0,1.0,5.0,8.0,5.0,1.0,1.0,,13.0,13.0,,,3.0,1.0,,83.0
2,"Atkins, Rory",11,3,8,19,,,,,2.0,2.0,2.0,2.0,,,,8.0,13.0,,,5.0,,1.0,88.0
10,"Ballard, Charlie",6,3,,6,,,,2.0,2.0,2.0,,1.0,,,,5.0,3.0,1.0,,12.0,,1.0,86.0
30,"Casboult, Levi",12,9,1,13,2,1.0,,,,4.0,,4.0,2.0,1.0,,6.0,6.0,3.0,4.0,4.0,,,97.0
1,"Chol, Mabior",8,3,,8,1,2.0,11.0,3.0,2.0,3.0,,4.0,2.0,1.0,,6.0,2.0,1.0,1.0,,,1.0,78.0
25,"Collins, Sam",10,6,1,11,,,,1.0,4.0,2.0,,4.0,2.0,1.0,,6.0,7.0,2.0,,16.0,,,95.0
5,"Davies, Alex",6,3,4,10,1,,,3.0,,4.0,1.0,2.0,1.0,1.0,,5.0,5.0,,1.0,,,1.0,65.0
4,"Ellis, Brandon",12,4,12,24,,,,2.0,4.0,2.0,1.0,4.0,,1.0,,10.0,10.0,,,2.0,1.0,,90.0
8,"Fiorini, Brayden",18,2,7,25,1,1.0,,5.0,3.0,6.0,1.0,8.0,1.0,,,11.0,13.0,,,,,,78.0
26,"Flanders, Sam",2,,,2,,,,3.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,56.0
46,"Graham, Caleb",2,1,2,4,,,,1.0,2.0,,,,1.0,,,3.0,1.0,,,16.0,,,76.0
7,"Holman, Nick",10,5,4,14,,,,2.0,1.0,3.0,1.0,4.0,,1.0,,6.0,11.0,,1.0,2.0,,,72.0
23,"Lemmens, Sean",5,1,3,8,,,,1.0,4.0,,,,,,,2.0,4.0,,,5.0,,,85.0
13,"Lukosius, Jack",5,2,1,6,2,,,3.0,,3.0,1.0,1.0,1.0,,,3.0,3.0,,2.0,4.0,,,87.0
44,"Macpherson, Darcy",,,,,,,,,,,,,,,,,,,,,,,
11,"Miller, Touk",24,6,14,38,,1.0,,7.0,7.0,9.0,9.0,4.0,,,2.0,16.0,19.0,1.0,,2.0,,,89.0
27,"Powell, Wil",10,6,5,15,,,,2.0,3.0,,1.0,2.0,,1.0,,4.0,11.0,,,1.0,1.0,,83.0
18,"Rowell, Matt",6,,13,19,,,,4.0,1.0,3.0,5.0,8.0,1.0,5.0,,14.0,7.0,,,,1.0,1.0,84.0
6,"Sexton, Alex",1,,2,3,,1.0,,1.0,,,1.0,,,,,4.0,,,,,,,67.0
20,"Sharp, Jeremy",7,2,4,11,1,,,1.0,1.0,2.0,,2.0,2.0,1.0,,5.0,5.0,,,,,,94.0
24,"Swallow, David",11,5,3,14,,,,3.0,3.0,5.0,4.0,4.0,,1.0,,8.0,7.0,1.0,,3.0,,1.0,84.0
28,"Witts, Jarrod",4,4,6,10,,,38.0,3.0,,,4.0,2.0,2.0,2.0,,8.0,5.0,,,4.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,73,101,300,10,9.0,49.0,51.0,41.0,60.0,40.0,66.0,17.0,20.0,2.0,148.0,157.0,9.0,10.0,80.0,4.0,7.0,
Opposition,Opposition,253,92,169,422,12,10.0,35.0,64.0,49.0,55.0,47.0,60.0,20.0,17.0,4.0,171.0,243.0,5.0,6.0,56.0,,6.0,
