Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
30,"Ackland, Cain",19y 36d,4 (3-0-1 75.00%),,←,
21,"Bassett, Scott",22y 194d,6 (4-0-2 66.67%),,←,
7,"Burgoyne, Peter",23y 82d,70 (29-2-39 42.86%),63 (0.90),←,
25,"Carr, Josh",20y 357d,18 (9-1-8 52.78%),6 (0.33),←,
12,"Cockatoo-Collins, Che",26y 47d,103 (57-3-43 56.80%),143 (1.39),18 (10-0-8 55.56%),34 (1.89)
35,"Cornes, Chad",21y 160d,31 (13-1-17 43.55%),28 (0.90),←,
17,"Dew, Stuart",21y 246d,56 (24-2-30 44.64%),71 (1.27),←,
8,"Francis, Fabian",27y 179d,89 (38-2-49 43.82%),44 (0.49),66 (31-2-33 48.48%),27 (0.41)
10,"Francou, Josh",26y 257d,88 (39-3-46 46.02%),48 (0.55),←,
34,"Guerra, Brent",18y 327d,14 (9-0-5 64.29%),7 (0.50),←,
38,"James, Roger",25y 182d,57 (26-2-29 47.37%),35 (0.61),←,
29,"Kingsley, Adam",25y 244d,76 (35-2-39 47.37%),19 (0.25),←,
33,"Mead, Darren",30y 23d,90 (40-3-47 46.11%),7 (0.08),←,
3,"Montgomery, Brett",27y 324d,86 (50-2-34 59.30%),71 (0.83),26 (10-1-15 40.38%),17 (0.65)
14,"Paxman, Stephen",30y 138d,189 (60-2-127 32.28%),31 (0.16),87 (38-2-47 44.83%),13 (0.15)
1,"Primus, Matthew",26y 99d,87 (31-2-54 36.78%),28 (0.32),67 (30-2-35 46.27%),23 (0.34)
6,"Schofield, Jarrad",26y 81d,106 (58-1-47 55.19%),72 (0.68),43 (19-1-23 45.35%),38 (0.88)
36,"Stevens, Nick",21y 108d,61 (27-2-32 45.90%),34 (0.56),←,
16,"Tredrea, Warren",22y 118d,62 (27-1-34 44.35%),109 (1.76),←,
2,"Wakelin, Darryl",26y 253d,119 (56-1-62 47.48%),8 (0.07),4 (3-0-1 75.00%),
4,"Wanganeen, Gavin",27y 307d,192 (105-5-82 55.99%),106 (0.55),65 (32-2-31 50.77%),43 (0.66)
15,"Wilson, Michael",24y 151d,91 (41-3-47 46.70%),30 (0.33),←,
Totals,Totals,24y 244d,1695 (781-40-874 46.08%),960 (0.57),,
C,"Williams, Mark",42y 243d,49 (22-1-26 45.92%),,←,
