West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",24y 105d,74 (38-0-36 51.35%),103 (1.39),←,
30,"Barnett, Harry",19y 161d,1 (0-0-1 0.00%),,←,
37,"Barrass, Tom",27y 267d,130 (66-1-63 51.15%),1 (0.01),←,
33,"Bazzo, Rhett",19y 258d,17 (1-0-16 5.88%),,←,
18,"Chesser, Campbell",20y 66d,7 (1-0-6 14.29%),,←,
15,"Cripps, Jamie",31y 70d,220 (119-1-100 54.32%),273 (1.24),204 (111-1-92 54.66%),257 (1.26)
27,"Darling, Jack",31y 19d,269 (150-1-118 55.95%),498 (1.85),←,
14,"Duggan, Liam",26y 203d,150 (77-0-73 51.33%),12 (0.08),←,
3,"Gaff, Andrew",31y 16d,267 (147-1-119 55.24%),81 (0.30),←,
7,"Ginbey, Reuben",18y 295d,15 (1-0-14 6.67%),1 (0.07),←,
8,"Hewett, Elijah",19y 36d,6 (1-0-5 16.67%),2 (0.33),←,
19,"Hough, Brady",20y 119d,24 (2-0-22 8.33%),,←,
5,"Hunt, Jayden",28y 90d,129 (62-1-66 48.45%),47 (0.36),15 (1-0-14 6.67%),4 (0.27)
25,"Hurn, Shannon",35y 301d,329 (180-1-148 54.86%),50 (0.15),←,
44,"Long, Noah",18y 313d,11 (1-0-10 9.09%),4 (0.36),←,
41,"Maric, Ryan",18y 299d,3 (0-0-3 0.00%),4 (1.33),←,
24,"ONeill, Xavier",22y 333d,34 (9-0-25 26.47%),7 (0.21),←,
21,"Petruccelle, Jack",24y 81d,66 (26-0-40 39.39%),56 (0.85),←,
4,"Sheed, Dom",28y 83d,153 (88-1-64 57.84%),68 (0.44),←,
13,"Shuey, Luke",33y 30d,245 (140-1-104 57.35%),141 (0.58),←,
32,"Williams, Bailey",23y 76d,41 (8-0-33 19.51%),13 (0.32),←,
34,"Williams, Jack",19y 213d,3 (0-0-3 0.00%),1 (0.33),←,
23,"Witherden, Alex",24y 295d,95 (33-0-62 34.74%),7 (0.07),36 (7-0-29 19.44%),2 (0.06)
Totals,Totals,24y 242d,2289 (1150-8-1131 50.24%),1369 (0.60),,
C,"Simpson, Adam",47y 136d,218 (117-1-100 53.90%),,←,
