Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Armstrong, Tony",12,3,12,24,,,,2.0,3.0,3,2.0,3.0,,,,7,16,,,1.0,1.0,,77.0
14,"Bird, Craig",10,2,14,24,,,,7.0,3.0,1,2.0,4.0,2.0,3.0,,12,11,,,1.0,,,82.0
24,"Bolton, Jude",4,4,24,28,1.0,,,9.0,1.0,1,2.0,2.0,1.0,2.0,3.0,13,16,,,5.0,,,84.0
8,"Dennis-Lane, Trent",6,3,3,9,,,,2.0,1.0,3,,4.0,,2.0,,2,9,,,2.0,1.0,,66.0
13,"Everitt, Andrejs",9,1,7,16,1.0,,3.0,2.0,1.0,3,2.0,,,,,6,10,,,2.0,,,78.0
39,"Grundy, Heath",16,10,7,23,,,,,9.0,1,,4.0,,1.0,,5,17,1.0,,5.0,4.0,,100.0
4 ↓,"Hannebery, Dan",6,4,8,14,,1.0,,2.0,1.0,3,,1.0,,,,4,10,1.0,2.0,1.0,,,45.0
15,"Jack, Kieren",9,2,12,21,2.0,,,6.0,,4,1.0,2.0,1.0,1.0,,8,12,,,2.0,1.0,4.0,84.0
32,"Jetta, Lewis",21,6,1,22,3.0,3.0,,4.0,3.0,7,2.0,6.0,,1.0,2.0,7,16,,2.0,2.0,4.0,2.0,92.0
34,"Johnson, Alex",10,3,5,15,,,,6.0,6.0,1,1.0,4.0,,2.0,,6,10,,,5.0,5.0,,93.0
12,"Kennedy, Josh",12,3,14,26,,,,7.0,5.0,5,6.0,3.0,,,,9,16,1.0,,1.0,,,91.0
9 ↑,"Malceski, Nick",2,1,4,6,,,,3.0,3.0,1,1.0,,,,,3,4,,,2.0,,,42.0
29,"Mattner, Martin",9,1,7,16,,1.0,,4.0,2.0,2,1.0,4.0,1.0,2.0,,7,11,,,7.0,2.0,2.0,91.0
3,"McVeigh, Jarrad",10,1,15,25,1.0,,,3.0,4.0,4,5.0,1.0,1.0,1.0,,14,9,,,,,,90.0
41,"Mumford, Shane",5,4,3,8,1.0,,18.0,4.0,1.0,1,2.0,3.0,1.0,2.0,,6,3,1.0,1.0,3.0,,,79.0
5,"OKeefe, Ryan",13,4,14,27,,,,7.0,5.0,1,2.0,3.0,1.0,1.0,,11,14,,,4.0,,1.0,94.0
38,"Pyke, Mike",3,2,9,12,,,14.0,2.0,1.0,1,2.0,3.0,,2.0,,5,7,2.0,,1.0,,,58.0
20,"Reid, Sam",6,5,2,8,2.0,1.0,,5.0,,2,,,1.0,,,5,3,2.0,3.0,6.0,,1.0,96.0
25,"Richards, Ted",9,4,7,16,,,,2.0,4.0,1,,3.0,2.0,1.0,,5,11,,,16.0,1.0,,100.0
30,"Roberts-Thomson, Lewis",5,4,2,7,1.0,1.0,,4.0,,1,,1.0,,1.0,,3,4,,1.0,,,,93.0
2,"Shaw, Rhyce",21,2,2,23,1.0,,,5.0,8.0,2,,3.0,2.0,,,5,13,,,6.0,10.0,,81.0
40,"Smith, Nick",7,5,11,18,,1.0,,4.0,2.0,2,,3.0,,1.0,,8,12,1.0,1.0,1.0,,,85.0
Totals,Totals,205,74,183,388,13.0,8.0,35.0,90.0,63.0,50,31.0,57.0,13.0,23.0,5.0,151,234,9.0,10.0,73.0,29.0,10.0,
Opposition,Opposition,219,75,149,368,11.0,16.0,53.0,70.0,35.0,78,51.0,56.0,23.0,13.0,1.0,181,192,11.0,12.0,54.0,14.0,6.0,
