Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",28y 223d,171 (72-2-97 42.69%),62 (0.36),140 (69-2-69 50.00%),50 (0.36)
39,"Begg, Aiden",19y 205d,1 (1-0-0 100.00%),,←,
17,"Brown, Callum",24y 4d,68 (33-1-34 49.26%),23 (0.34),←,
6,"Brown, Tyler",22y 143d,20 (9-1-10 47.50%),3 (0.15),←,
14,"Cameron, Darcy",26y 287d,35 (13-1-21 38.57%),34 (0.97),34 (13-1-20 39.71%),34 (1.00)
25,"Crisp, Jack",28y 211d,182 (88-2-92 48.90%),53 (0.29),164 (81-2-81 50.00%),43 (0.26)
7,"Daicos, Josh",23y 156d,59 (27-1-31 46.61%),32 (0.54),←,
35,"Daicos, Nick",19y 118d,7 (4-0-3 57.14%),1 (0.14),←,
2,"de Goey, Jordan",26y 47d,124 (62-2-60 50.81%),164 (1.32),←,
33,"Ginnivan, Jack",19y 143d,11 (5-0-6 45.45%),20 (1.82),←,
32,"Hoskin-Elliott, Will",28y 241d,163 (69-2-92 42.94%),148 (0.91),111 (57-2-52 52.25%),106 (0.95)
38,"Howe, Jeremy",31y 306d,202 (75-2-125 37.62%),91 (0.45),102 (53-2-47 52.94%),11 (0.11)
1,"Lipinski, Patrick",23y 288d,63 (35-0-28 55.56%),33 (0.52),7 (4-0-3 57.14%),3 (0.43)
44,"Madgen, Jack",29y 6d,47 (23-1-23 50.00%),2 (0.04),←,
37,"Maynard, Brayden",25y 223d,143 (67-2-74 47.55%),17 (0.12),←,
31,"McCreery, Beau",21y 12d,17 (6-0-11 35.29%),15 (0.88),←,
26,"McInnes, Reef",19y 140d,5 (2-0-3 40.00%),3 (0.60),←,
41,"Mihocek, Brody",29y 86d,85 (46-1-38 54.71%),140 (1.65),←,
30,"Moore, Darcy",26y 96d,109 (48-2-59 44.95%),67 (0.61),←,
9,"Noble, John",25y 37d,51 (23-1-27 46.08%),4 (0.08),←,
10,"Pendlebury, Scott",34y 114d,341 (200-3-138 59.09%),183 (0.54),←,
3,"Quaynor, Isaac",22y 106d,42 (17-0-25 40.48%),2 (0.05),←,
22,"Sidebottom, Steele",31y 119d,271 (159-4-108 59.41%),177 (0.65),←,
Totals,Totals,25y 176d,2217 (1084-28-1105 48.89%),1274 (0.57),,
C,"McRae, Craig",48y 221d,7 (4-0-3 57.14%),,←,
