Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Barwick, Doug",28y 200d,133 (71-1-61 53.76%),198 (1.49),57 (36-1-20 64.04%),70 (1.23)
26,"Brown, Gavin",22y 334d,74 (41-1-32 56.08%),54 (0.73),←,
28,"Crosisca, Gavin",21y 344d,67 (41-1-25 61.94%),29 (0.43),←,
35,"Daicos, Peter",28y 339d,202 (116-2-84 57.92%),392 (1.94),←,
2,"Francis, Tony",21y 146d,11 (7-0-4 63.64%),11 (1.00),←,
3,"Gayfer, Michael",25y 8d,86 (50-0-36 58.14%),1 (0.01),←,
23,"Kelly, Craig",24y 70d,35 (20-0-15 57.14%),17 (0.49),←,
30,"Manson, James",23y 296d,83 (47-1-35 57.23%),73 (0.88),←,
34,"McGuane, Mick",22y 239d,60 (36-1-23 60.83%),26 (0.43),←,
5,"McKeown, Ron",23y 107d,81 (45-1-35 56.17%),61 (0.75),←,
42,"Millane, Darren",25y 16d,124 (69-1-54 56.05%),63 (0.51),←,
1,"Monkhorst, Damian",21y 4d,35 (23-0-12 65.71%),3 (0.09),←,
7,"Morwood, Shane",28y 267d,157 (93-1-63 59.55%),81 (0.52),140 (84-1-55 60.36%),68 (0.49)
13,"Richardson, Alan",25y 100d,20 (14-0-6 70.00%),6 (0.30),←,
29,"Russell, Scott",20y 110d,21 (15-0-6 71.43%),11 (0.52),←,
22,"Shaw, Tony",30y 33d,241 (136-1-104 56.64%),140 (0.58),←,
27,"Starcevich, Craig",23y 101d,60 (34-1-25 57.50%),84 (1.40),←,
9,"Taylor, Brian",28y 137d,138 (71-1-66 51.81%),524 (3.80),95 (48-1-46 51.05%),368 (3.87)
24,"Turner, Jamie",28y 13d,122 (68-1-53 56.15%),25 (0.20),←,
19,"Wright, Graham",22y 80d,58 (37-1-20 64.66%),63 (1.09),←,
Totals,Totals,24y 275d,1808 (1034-15-759 57.19%),1862 (1.03),,
C,"Matthews, Leigh",38y 177d,109 (62-1-46 57.34%),,←,
