Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Arnott, Simon",10,2,6,16,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
31,"Carey, Stefan",1,1,,1,,,,1.0,,,,,,,,,,,,,,,
27,"Chapman, Wade",10,2,3,13,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
23,"Crawford, Justin",2,,2,4,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"Cresswell, Daryn",12,3,6,18,,,,2.0,,,,,,1.0,,,,,,,,,
6,"Dunkley, Andrew",8,4,8,16,,,,1.0,,,,,2.0,,,,,,,,,,
12,"Dyson, Kevin",3,,5,8,,,,5.0,,,,,2.0,4.0,,,,,,,,,
10,"Filandia, Peter",8,,4,12,,,,2.0,,,,,1.0,,,,,,,,,,
29,"Garlick, Simon",10,2,3,13,2,,,2.0,,,,,,1.0,,,,,,,,,
9,"Grant, Shannon",10,8,11,21,,,,2.0,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",19,3,4,23,,,,4.0,,,,,3.0,2.0,,,,,,,,,
24,"Kickett, Derek",12,2,8,20,,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,
4,"Lockett, Tony",10,8,,10,6,2.0,,2.0,,,,,,2.0,,,,,,,,,
34,"Luff, Troy",6,6,2,8,2,,3.0,3.0,,,,,1.0,1.0,,,,,,,,,
11,"Maxfield, Stuart",13,2,1,14,,,,3.0,,,,,3.0,2.0,2.0,,,,,,,,
32,"McPherson, Daniel",11,7,2,13,,,,1.0,,,,,,1.0,,,,,,,,,
36,"Nicks, Matthew",8,3,2,10,,1.0,,1.0,,,,,4.0,1.0,,,,,,,,,
19,"OLoughlin, Michael",8,5,4,12,1,,,2.0,,,,,1.0,,,,,,,,,,
1,"Roos, Paul",7,6,10,17,,,,,,,,,,,,,,,,,,,
7,"Seymour, Brad",13,6,4,17,,,,1.0,,,,,1.0,2.0,,,,,,,,,
15,"Stafford, Greg",12,11,8,20,,,9.0,,,,,,2.0,,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,81,93,286,12,10.0,12.0,40.0,,,,,27.0,22.0,5.0,,,,,,,,
Opposition,Opposition,171,75,96,267,5,8.0,17.0,28.0,,,,,22.0,27.0,1.0,,,,,,,,
