Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",27y 227d,75 (42-0-33 56.00%),209 (2.79),71 (41-0-30 57.75%),202 (2.85)
20,"Febey, Matthew",23y 4d,9 (5-0-4 55.56%),4 (0.44),←,
33,"Healy, Greg",26y 342d,132 (66-1-65 50.38%),155 (1.17),←,
13,"Jakovich, Allen",24y 155d,24 (13-0-11 54.17%),109 (4.54),←,
31,"Keogh, Rod",21y 151d,22 (12-0-10 54.55%),8 (0.36),←,
7,"Kowal, Darren",20y 66d,3 (1-0-2 33.33%),,←,
16,"Lovell, Andy",22y 26d,58 (28-1-29 49.14%),69 (1.19),←,
17,"Lovett, Brett",26y 95d,141 (83-1-57 59.22%),19 (0.13),←,
6,"Lovett, Glenn",23y 31d,46 (21-0-25 45.65%),22 (0.48),←,
3,"Lyon, Garry",24y 345d,129 (78-1-50 60.85%),166 (1.29),←,
29,"Obst, Andrew",28y 4d,52 (30-0-22 57.69%),24 (0.46),←,
46,"Robins, Haydn",20y 14d,13 (5-0-8 38.46%),,←,
41,"Rohde, Peter",27y 278d,120 (74-1-45 62.08%),12 (0.10),74 (40-1-33 54.73%),6 (0.08)
5,"Schwarz, David",20y 30d,27 (9-1-17 35.19%),26 (0.96),←,
18,"Stretch, Steven",28y 231d,149 (84-1-64 56.71%),53 (0.36),←,
11,"Stynes, Jim",26y 122d,132 (78-1-53 59.47%),93 (0.70),←,
4,"Sullivan, Chris",20y 15d,15 (5-1-9 36.67%),19 (1.27),←,
12,"Viney, Todd",26y 146d,97 (51-1-45 53.09%),47 (0.48),←,
27,"Wight, Sean",28y 161d,99 (55-0-44 55.56%),61 (0.62),←,
8,"Yeats, Graeme",27y 337d,149 (83-1-65 56.04%),43 (0.29),←,
Totals,Totals,24y 249d,1492 (823-11-658 55.16%),1139 (0.76),,
C,"Northey, John",49y 55d,188 (96-1-91 51.33%),,166 (90-1-75 54.52%),
