Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Adkins, Damien",3,2,,3,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,
10,"Betheras, Rupert",5,5,7,12,,,,2.0,1.0,2.0,2.0,2.0,,,,4.0,8.0,,,3.0,1.0,,
5,"Buckley, Nathan",31,7,6,37,2,1.0,5.0,7.0,3.0,8.0,11.0,,1.0,1.0,3.0,13.0,21.0,1.0,3.0,1.0,2.0,,
8,"Clement, James",11,4,1,12,2,,,,1.0,3.0,,1.0,1.0,,,4.0,6.0,1.0,1.0,3.0,2.0,,
1,"Davis, Leon",5,3,1,6,2,,,,,1.0,,,,1.0,,3.0,3.0,,,2.0,,,
19,"Davis, Nick",9,5,,9,1,,,1.0,1.0,1.0,1.0,,,,,2.0,7.0,1.0,2.0,1.0,,,
31,"Dimattina, Andrew",8,4,2,10,1,,,6.0,2.0,4.0,2.0,1.0,,3.0,,4.0,6.0,,2.0,1.0,,,
25,"Fraser, Josh",11,5,6,17,,1.0,3.0,3.0,,6.0,3.0,2.0,,2.0,,10.0,7.0,1.0,,3.0,,,
9,"Freeborn, Glenn",7,2,3,10,,,,4.0,4.0,,,1.0,,3.0,,4.0,6.0,,,1.0,2.0,,
6,"Holland, Brodie",5,2,1,6,,,,1.0,1.0,3.0,,,2.0,,,3.0,3.0,,,,,,
26,"Johnson, Ben",5,1,4,9,,,,,,1.0,2.0,,,,,3.0,6.0,,,,,,
33,"Lane, Tyson",7,2,1,8,,,,,2.0,,,,1.0,,,4.0,4.0,,,2.0,,,
18,"Licuria, Paul",12,2,7,19,,,,2.0,6.0,3.0,6.0,,2.0,1.0,,10.0,8.0,1.0,,,,,
24,"Lockyer, Tarkyn",14,4,6,20,2,,,,3.0,2.0,4.0,,2.0,,,8.0,12.0,,1.0,1.0,,,
37,"Lonie, Ryan",3,,1,4,,,,,3.0,,,,,1.0,,1.0,2.0,,,2.0,2.0,,
12,"McKee, Steven",9,2,11,20,2,,11.0,3.0,1.0,1.0,4.0,4.0,,,,15.0,4.0,1.0,,2.0,,,
7,"Molloy, Jarrod",9,1,6,15,1,1.0,,3.0,,2.0,1.0,1.0,1.0,1.0,,7.0,6.0,,1.0,2.0,,,
11,"OBree, Shane",3,,3,6,,,,,,1.0,2.0,2.0,,3.0,,3.0,3.0,,,,,,
35,"Prestigiacomo, Simon",2,1,1,3,,,,1.0,3.0,,,,,,,1.0,2.0,1.0,,1.0,,,
15,"Steinfort, Carl",13,9,4,17,,1.0,2.0,5.0,,5.0,2.0,1.0,1.0,1.0,,6.0,12.0,2.0,,3.0,,,
20,"Tarrant, Chris",5,4,3,8,2,1.0,1.0,4.0,,3.0,,1.0,,1.0,,3.0,4.0,,3.0,1.0,,,
14,"Wakelin, Shane",12,2,1,13,,,,2.0,6.0,1.0,,4.0,,,,7.0,4.0,2.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,67,75,264,15,9.0,22.0,44.0,37.0,48.0,40.0,21.0,11.0,18.0,3.0,116.0,136.0,11.0,13.0,31.0,9.0,,
Opposition,Opposition,192,70,99,291,14,13.0,45.0,23.0,30.0,58.0,52.0,13.0,18.0,11.0,3.0,134.0,164.0,21.0,13.0,30.0,5.0,,
