Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",22y 307d,69 (21-0-48 30.43%),67 (0.97),←,
43,"Bennell, Jamie",19y 293d,17 (2-0-15 11.76%),2 (0.12),←,
32,"Bruce, Cameron",30y 178d,204 (84-1-119 41.42%),204 (1.00),←,
36,"Davey, Aaron",26y 290d,120 (48-1-71 40.42%),139 (1.16),←,
14,"Dunn, Lynden",22y 317d,53 (15-0-38 28.30%),36 (0.68),←,
8,"Frawley, James",21y 188d,41 (10-0-31 24.39%),1 (0.02),←,
18,"Green, Brad",29y 14d,199 (87-1-111 43.97%),241 (1.21),←,
16,"Grimes, Jack",20y 320d,13 (2-0-11 15.38%),2 (0.15),←,
40,"Jamar, Mark",26y 230d,74 (28-1-45 38.51%),29 (0.39),←,
2,"Jones, Nathan",22y 66d,71 (15-1-55 21.83%),29 (0.41),←,
28,"Macdonald, Joel",25y 168d,81 (45-1-35 56.17%),6 (0.07),1 (0-0-1 0.00%),
23,"McDonald, James",33y 173d,236 (97-1-138 41.31%),51 (0.22),←,
13,"McKenzie, Jordie",19y 279d,4 (0-0-4 0.00%),1 (0.25),←,
7,"Miller, Brad",26y 264d,128 (43-1-84 33.98%),81 (0.63),←,
22,"Moloney, Brent",26y 58d,91 (33-1-57 36.81%),23 (0.25),68 (21-0-47 30.88%),17 (0.25)
15,"Petterd, Ricky",21y 246d,30 (7-0-23 23.33%),27 (0.90),←,
27,"Rivers, Jared",25y 160d,91 (38-1-52 42.31%),4 (0.04),←,
31,"Scully, Tom",18y 316d,1 (0-0-1 0.00%),,←,
42,"Spencer, Jake",20y 169d,7 (0-0-7 0.00%),,←,
47,"Strauss, James",19y 286d,1 (0-0-1 0.00%),,←,
9,"Trengove, Jack",18y 206d,1 (0-0-1 0.00%),,←,
1,"Warnock, Matthew",25y 358d,39 (7-0-32 17.95%),1 (0.03),←,
Totals,Totals,23y 322d,1571 (582-10-979 37.05%),944 (0.60),,
C,"Bailey, Dean",43y 68d,45 (7-0-38 15.56%),,←,
