Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Campbell, Wayne",15,6,7,22,,1.0,,2.0,,,,,,2.0,,,,,,,,,
44,"Daffy, Nick",12,2,4,16,,,,,,,,,1.0,2.0,,,,,,,,,
18,"Edwards, Stuart",8,,7,15,,1.0,,1.0,,,,,1.0,,,,,,,,,,
30,"Free, Tony",6,,3,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
25,"Gale, Brendon",8,7,11,19,1,,18.0,3.0,,,,,1.0,1.0,,,,,,,,,
39,"Gwilliam, Brad",,,2,2,,,,,,,,,,,,,,,,,,,
34,"Hogg, Jeff",15,3,7,22,6,2.0,,2.0,,,,,3.0,1.0,,,,,,,,,
16,"Jackson, Stevan",14,8,5,19,2,,4.0,2.0,,,,,1.0,2.0,,,,,,,,,
33,"Knights, Matthew",15,4,12,27,2,,,1.0,,,,,2.0,,,,,,,,,,
4,"Lambert, Craig",13,5,18,31,,1.0,,5.0,,,,,2.0,1.0,,,,,,,,,
26,"Leys, Brian",17,10,10,27,3,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
27,"Maxfield, Stuart",17,4,5,22,,1.0,,4.0,,,,,1.0,2.0,2.0,,,,,,,,
28,"McQueen, Mark",12,1,5,17,,1.0,,,,,,,,1.0,,,,,,,,,
29,"Menegola, Todd",13,2,5,18,2,2.0,,1.0,,,,,1.0,,,,,,,,,,
6,"Naish, Chris",11,4,2,13,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
21,"Powell, Tim",3,,3,6,,,,3.0,,,,,,,,,,,,,,,
32,"Ryan, Des",3,2,8,11,,,,,,,,,1.0,1.0,,,,,,,,,
8,"Ryan, Stephen",6,3,4,10,,,,,,,,,,,,,,,,,,,
41,"Turner, Scott",8,7,3,11,,,1.0,,,,,,2.0,1.0,,,,,,,,,
3,"Weightman, Dale",12,4,6,18,,1.0,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,72,127,335,17,15.0,24.0,28.0,,,,,20.0,18.0,2.0,,,,,,,,
Opposition,Opposition,201,71,113,314,23,13.0,23.0,18.0,,,,,18.0,20.0,4.0,,,,,,,,
