Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",9,3,3,12,,,,,,2.0,,1.0,,,,5.0,7.0,,,1.0,2.0,,
18,"Cameron, Leon",13,3,2,15,,,,,2.0,4.0,2.0,,1.0,,,3.0,10.0,,,,2.0,,
12,"Cook, James",9,5,,9,3,2.0,,,,2.0,,1.0,2.0,3.0,,4.0,4.0,2.0,4.0,1.0,,,
16,"Croft, Matthew",7,5,5,12,,,,1.0,3.0,2.0,,1.0,1.0,,,4.0,8.0,,,1.0,1.0,,
11,"Curley, Todd",8,3,2,10,,,,1.0,4.0,,,2.0,2.0,1.0,,5.0,6.0,2.0,,,,,
14,"Darcy, Luke",4,3,1,5,1,1.0,1.0,1.0,,,,,,,,2.0,3.0,,2.0,,,,
28,"Dimattina, Paul",7,,6,13,,,,2.0,3.0,3.0,4.0,,1.0,,,8.0,5.0,,,,3.0,,
32,"Ellis, Craig",1,2,1,2,,,,,,1.0,,,,,,,2.0,,,,,,
4,"Garlick, Simon",16,1,3,19,2,,,3.0,1.0,5.0,5.0,,1.0,2.0,,6.0,13.0,,,,,,
3,"Grant, Chris",10,5,5,15,2,1.0,,1.0,1.0,4.0,,,,2.0,,7.0,8.0,1.0,1.0,2.0,1.0,,
9,"Hudson, Paul",13,6,3,16,4,,,1.0,,6.0,2.0,,,1.0,,4.0,11.0,,1.0,2.0,,,
6,"Johnson, Brad",12,8,8,20,3,1.0,,1.0,3.0,3.0,2.0,1.0,,,,5.0,15.0,,1.0,1.0,6.0,,
39,"Liberatore, Tony",4,,2,6,,,,1.0,,,2.0,,,,,4.0,2.0,,,,,,
13,"Mahoney, Josh",13,6,2,15,,,,,1.0,4.0,1.0,1.0,2.0,,,6.0,8.0,3.0,,,1.0,,
23,"Martin, Michael",5,3,2,7,,,,,,1.0,,1.0,,,,1.0,6.0,,1.0,,,,
29,"Powell, Stephen",13,8,6,19,,1.0,,,2.0,3.0,2.0,2.0,,1.0,,2.0,17.0,1.0,1.0,,,,
36,"Romero, Jose",3,3,8,11,,,,1.0,1.0,1.0,3.0,2.0,,,,3.0,8.0,,,,,,
5,"Smith, Rohan",7,3,7,14,,,,1.0,1.0,1.0,,1.0,3.0,,,7.0,6.0,,,1.0,1.0,,
8,"Southern, Daniel",8,5,6,14,,,,1.0,3.0,,,3.0,3.0,,,5.0,8.0,1.0,,,,,
7,"West, Scott",15,3,11,26,,1.0,,1.0,2.0,7.0,5.0,2.0,2.0,,,11.0,16.0,,1.0,,,,
1,"Winmar, Nicky",15,7,7,22,,,,,1.0,5.0,3.0,1.0,1.0,1.0,,7.0,14.0,2.0,,,2.0,,
15,"Wynd, Scott",9,5,10,19,,,23.0,1.0,1.0,4.0,9.0,2.0,3.0,1.0,2.0,14.0,6.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,87,100,301,15,9.0,24.0,17.0,29.0,58.0,40.0,21.0,22.0,12.0,2.0,113.0,183.0,13.0,12.0,10.0,19.0,,
Opposition,Opposition,195,88,115,310,16,11.0,20.0,21.0,40.0,51.0,33.0,33.0,12.0,22.0,4.0,110.0,197.0,12.0,10.0,13.0,21.0,,
