Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 35d,107 (57-0-50 53.27%),54 (0.50),←,
29,"Beaumont, Simon",24y 110d,63 (35-0-28 55.56%),44 (0.70),←,
21,"Bradley, Craig",36y 161d,316 (190-2-124 60.44%),213 (0.67),←,
20,"Brown, Fraser",29y 227d,171 (98-1-72 57.60%),95 (0.56),←,
16,"Camporeale, Scott",24y 234d,108 (66-0-42 61.11%),99 (0.92),←,
25,"Fevola, Brendan",19y 72d,6 (4-0-2 66.67%),7 (1.17),←,
45,"Franchina, Anthony",22y 173d,34 (17-0-17 50.00%),8 (0.24),←,
4,"Hamill, Aaron",22y 225d,72 (34-0-38 47.22%),79 (1.10),←,
9,"Hickmott, Adrian",28y 2d,112 (69-0-43 61.61%),52 (0.46),62 (37-0-25 59.68%),28 (0.45)
37,"Hotton, Trent",26y 122d,21 (6-0-15 28.57%),16 (0.76),4 (2-0-2 50.00%),2 (0.50)
27,"Hulme, Darren",22y 266d,40 (15-0-25 37.50%),23 (0.57),←,
43,"Koutoufides, Anthony",27y 74d,152 (89-1-62 58.88%),105 (0.69),←,
12,"Lappin, Matthew",24y 44d,84 (43-1-40 51.79%),67 (0.80),29 (15-0-14 51.72%),41 (1.41)
10,"Mansfield, Michael",28y 237d,185 (105-1-79 57.03%),100 (0.54),4 (2-0-2 50.00%),
3,"Massie, Kris",19y 307d,26 (16-0-10 61.54%),11 (0.42),←,
5,"McKay, Andrew",29y 262d,158 (95-1-62 60.44%),24 (0.15),←,
15,"Nelson, Ben",23y 69d,33 (17-0-16 51.52%),6 (0.18),←,
26,"OReilly, Stephen",27y 144d,136 (55-0-81 40.44%),20 (0.15),2 (0-0-2 0.00%),
7,"Ratten, Brett",28y 265d,193 (111-0-82 57.51%),61 (0.32),←,
23,"Rice, Dean",32y 15d,203 (94-1-108 46.55%),83 (0.41),87 (49-0-38 56.32%),40 (0.46)
14,"Sexton, Michael",29y 27d,198 (116-1-81 58.84%),23 (0.12),←,
8,"Whitnall, Lance",20y 222d,70 (34-0-36 48.57%),132 (1.89),←,
Totals,Totals,26y 0d,2488 (1366-9-1113 54.90%),1322 (0.53),,
C,"Parkin, David",57y 202d,497 (291-2-204 58.75%),,334 (204-2-128 61.38%),
