Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",5,7,13,18,,,,2.0,2.0,1.0,,1.0,,1.0,,4.0,14.0,,,3.0,1.0,,77.0
21,"Akermanis, Jason",13,7,6,19,4,1.0,,,2.0,4.0,2.0,1.0,,,,5.0,12.0,,2.0,,,2.0,87.0
5,"Boyd, Matthew",18,7,8,26,1,,,2.0,1.0,3.0,,2.0,1.0,2.0,,6.0,19.0,,,1.0,,,83.0
17,"Cooney, Adam",16,2,17,33,,,1.0,2.0,1.0,4.0,4.0,2.0,,,,7.0,25.0,,,,,,85.0
4,"Cross, Daniel",15,7,19,34,,,,5.0,2.0,2.0,6.0,4.0,5.0,1.0,3.0,13.0,23.0,,1.0,3.0,,,92.0
10,"Eagleton, Nathan",16,10,7,23,1,1.0,,1.0,2.0,5.0,1.0,1.0,,,,1.0,22.0,,1.0,1.0,2.0,1.0,70.0
3,"Everitt, Andrejs",6,1,4,10,,,,2.0,3.0,1.0,,3.0,1.0,2.0,,4.0,6.0,,,4.0,1.0,,87.0
13,"Giansiracusa, Daniel",16,10,5,21,1,,,2.0,2.0,4.0,1.0,1.0,,1.0,,3.0,18.0,,1.0,,1.0,1.0,74.0
9,"Gilbee, Lindsay",11,4,8,19,1,,,1.0,5.0,2.0,,2.0,1.0,,,3.0,13.0,,1.0,1.0,,,92.0
16,"Griffen, Ryan",16,11,4,20,2,1.0,,2.0,2.0,5.0,2.0,1.0,1.0,,2.0,3.0,17.0,,,1.0,7.0,2.0,64.0
8,"Hahn, Mitch",6,3,8,14,1,1.0,1.0,2.0,,2.0,,1.0,2.0,1.0,,4.0,10.0,,1.0,2.0,,2.0,79.0
25,"Hargrave, Ryan",17,12,8,25,,,,,7.0,3.0,2.0,6.0,1.0,1.0,,3.0,21.0,,,2.0,,1.0,90.0
20,"Hill, Josh",11,5,6,17,2,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,,5.0,12.0,1.0,2.0,,1.0,,73.0
15,"Hudson, Ben",3,3,8,11,,1.0,10.0,3.0,1.0,,2.0,,,,,5.0,6.0,,1.0,1.0,,,57.0
6,"Johnson, Brad",16,9,3,19,3,2.0,1.0,1.0,,3.0,,3.0,1.0,1.0,,7.0,12.0,2.0,5.0,,,3.0,86.0
36,"Lake, Brian",15,5,6,21,,,,3.0,3.0,,,3.0,2.0,2.0,1.0,6.0,14.0,,,4.0,,,96.0
27,"Minson, Will",5,4,6,11,,1.0,9.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,,7.0,4.0,1.0,1.0,3.0,,,73.0
38,"Morris, Dale",7,3,9,16,,,,2.0,2.0,,,1.0,1.0,,,6.0,9.0,,,7.0,,,97.0
2,"Murphy, Robert",11,4,4,15,,1.0,,3.0,,7.0,,1.0,3.0,,,6.0,9.0,,,,1.0,,81.0
1,"Ray, Farren",9,8,14,23,1,,,2.0,,6.0,1.0,3.0,,1.0,,6.0,16.0,,1.0,2.0,3.0,,89.0
35,"Tiller, Stephen",9,6,5,14,,,,2.0,6.0,,,5.0,1.0,2.0,,5.0,10.0,,,3.0,,1.0,87.0
28,"Welsh, Scott",7,4,1,8,3,2.0,,1.0,,2.0,,1.0,2.0,1.0,,2.0,6.0,,4.0,3.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,132,169,417,20,15.0,22.0,40.0,43.0,57.0,26.0,49.0,24.0,20.0,6.0,111.0,298.0,4.0,21.0,41.0,17.0,14.0,
Opposition,Opposition,177,74,185,362,11,15.0,23.0,46.0,33.0,56.0,34.0,62.0,20.0,24.0,,115.0,244.0,6.0,12.0,38.0,22.0,8.0,
