Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",29y 319d,147 (97-1-49 66.33%),21 (0.14),←,
46,"Blicavs, Mark",34y 128d,289 (191-3-95 66.61%),75 (0.26),←,
12,"Bowes, Jack",27y 189d,137 (53-2-82 39.42%),43 (0.31),54 (32-1-21 60.19%),29 (0.54)
5,"Cameron, Jeremy",32y 124d,274 (146-3-125 53.83%),723 (2.64),103 (69-0-34 66.99%),296 (2.87)
45,"Close, Brad",27y 4d,121 (82-1-38 68.18%),105 (0.87),←,
35,"Dangerfield, Patrick",35y 120d,355 (214-2-139 60.56%),359 (1.01),201 (133-2-66 66.67%),196 (0.98)
16,"De Koning, Sam",24y 158d,79 (55-1-23 70.25%),6 (0.08),←,
28,"Dempsey, Oliver",22y 208d,52 (33-0-19 63.46%),49 (0.94),←,
39,"Guthrie, Zach",27y 34d,122 (78-2-42 64.75%),15 (0.12),←,
38,"Henry, Jack",26y 339d,158 (106-1-51 67.41%),24 (0.15),←,
9,"Holmes, Max",22y 339d,96 (62-1-33 65.10%),45 (0.47),←,
17,"Humphries, Lawson",22y 191d,30 (22-0-8 73.33%),5 (0.17),←,
7,"Mannagh, Shaun",27y 362d,29 (22-0-7 75.86%),35 (1.21),←,
19,"Martin, Jack",30y 186d,159 (57-2-100 36.48%),140 (0.88),8 (6-0-2 75.00%),7 (0.88)
32,"Miers, Gryan",26y 126d,149 (98-1-50 66.11%),110 (0.74),←,
34,"Mullin, Oisin",25y 173d,37 (21-0-16 56.76%),,←,
33,"Neale, Shannon",23y 9d,40 (26-0-14 65.00%),58 (1.45),←,
42,"OConnor, Mark",28y 198d,142 (94-0-48 66.20%),10 (0.07),←,
14,"OSullivan, Connor",20y 76d,20 (14-0-6 70.00%),,←,
3,"Smith, Bailey",24y 239d,120 (71-0-49 59.17%),50 (0.42),17 (12-0-5 70.59%),6 (0.35)
1,"Stanley, Rhys",34y 245d,225 (133-2-90 59.56%),114 (0.51),167 (112-2-53 67.66%),74 (0.44)
18,"Stengle, Tyson",26y 288d,103 (62-1-40 60.68%),167 (1.62),87 (57-1-29 66.09%),152 (1.75)
44,"Stewart, Tom",32y 141d,186 (122-1-63 65.86%),5 (0.03),←,
Totals,Totals,27y 198d,3070 (1859-24-1187 60.55%),2159 (0.70),,
C,"Scott, Chris",49y 92d,354 (240-3-111 68.22%),,←,
