St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Allen, Jarryd",8,7.0,5,13,,,,1.0,,4.0,,3.0,,,,3,10,,,,,1.0,72.0
20,"Armitage, David",7,4.0,4,11,,1.0,,1.0,1.0,,2.0,2.0,,2.0,,5,7,1.0,,2.0,,,57.0
14,"Ball, Luke",16,7.0,16,32,,,,4.0,4.0,2.0,4.0,6.0,2.0,2.0,,11,22,,,1.0,,,68.0
27,"Blake, Jason",7,5.0,7,14,,,,2.0,2.0,,1.0,3.0,1.0,3.0,,5,9,1.0,,10.0,1.0,,98.0
24,"Dempster, Sean",9,7.0,9,18,,,,2.0,1.0,1.0,3.0,2.0,,1.0,,4,13,,,4.0,2.0,,97.0
40,"Eddy, Robert",12,6.0,5,17,,,,3.0,,3.0,1.0,3.0,1.0,1.0,,7,10,,,,1.0,,89.0
25,"Fisher, Sam",11,6.0,10,21,,,,3.0,6.0,,,1.0,1.0,1.0,,4,16,,,5.0,,1.0,100.0
28,"Gardiner, Charlie",9,5.0,6,15,,1.0,,2.0,,2.0,,2.0,1.0,1.0,,4,11,,,,,,85.0
42,"Geary, Jarryn",4,2.0,3,7,,,,2.0,,3.0,,1.0,,1.0,,3,4,,,3.0,,,69.0
19,"Gilbert, Sam",8,5.0,2,10,1.0,,,2.0,,1.0,,3.0,1.0,1.0,,4,6,,1.0,2.0,,,91.0
18,"Goddard, Brendon",15,10.0,11,26,2.0,,,,,,2.0,1.0,,1.0,,7,19,2.0,3.0,2.0,1.0,1.0,90.0
1,"Gram, Jason",13,5.0,5,18,2.0,,,2.0,,5.0,,1.0,1.0,,1.0,4,14,1.0,,2.0,4.0,,84.0
33,"Gwilt, James",8,6.0,7,15,,,,3.0,2.0,,1.0,2.0,,1.0,,4,11,,,2.0,,,93.0
35,"Harvey, Robert",21,12.0,10,31,,,,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,9,22,,1.0,2.0,1.0,2.0,86.0
7,"Hayes, Lenny",11,5.0,5,16,1.0,1.0,,2.0,1.0,4.0,2.0,,2.0,,,5,11,,2.0,,1.0,,21.0
8,"Hudghton, Max",7,8.0,6,13,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,12,,,9.0,,,100.0
38,"Jones, Clinton",11,7.0,8,19,,,,3.0,,3.0,1.0,1.0,,,,2,17,,,1.0,1.0,,97.0
2,"King, Steven",9,6.0,5,14,,,17.0,3.0,1.0,1.0,2.0,3.0,,3.0,,3,9,,,4.0,,1.0,79.0
5,"McEvoy, Ben",5,4.0,1,6,,1.0,,1.0,,,,1.0,1.0,1.0,,3,3,1.0,1.0,,,,56.0
32,"McQualter, Andrew",5,1.0,7,12,,,,4.0,1.0,1.0,1.0,4.0,,,,4,8,,,1.0,,,73.0
11,"Montagna, Leigh",8,,7,15,1.0,,,8.0,1.0,1.0,3.0,2.0,2.0,1.0,,6,10,,,1.0,2.0,1.0,96.0
12,"Riewoldt, Nick",22,18.0,3,25,3.0,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,,,7,18,4.0,2.0,1.0,,,100.0
Totals,Totals,226,136.0,142,368,10.0,5.0,19.0,53.0,28.0,36.0,25.0,47.0,16.0,22.0,4.0,106,262,10.0,10.0,52.0,14.0,7.0,
Opposition,Opposition,200,117.0,149,349,8.0,9.0,40.0,49.0,25.0,40.0,27.0,42.0,22.0,16.0,2.0,107,242,8.0,8.0,38.0,11.0,4.0,
