Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",9,3,9,18,2,,,3.0,,,,,1.0,2.0,,,,,,,,,
7,"Allan, Ben",18,6,4,22,2,2.0,,,,,,,1.0,,1.0,,,,,,,,
44,"Bandy, Daniel",9,7,6,15,3,1.0,4.0,,,,,,1.0,,,,,,,,,,
21,"Black, Heath",6,,1,7,,,,,,,,,1.0,1.0,,,,,,,,,
24,"Burton, Matthew",8,5,5,13,,1.0,20.0,1.0,,,,,,1.0,,,,,,,,,
42,"Callaghan, Craig",16,5,6,22,4,,,4.0,,,,,1.0,2.0,2.0,,,,,,,,
46,"Carroll, Trent",5,3,6,11,,,,,,,,,1.0,,,,,,,,,,
13,"Chisholm, Scott",10,4,9,19,1,,,2.0,,,,,,2.0,,,,,,,,,
31,"Clement, James",10,8,10,20,2,2.0,,,,,,,,,,,,,,,,,
19,"Dhurrkay, Gary",15,4,3,18,1,,,1.0,,,,,,,,,,,,,,,
3,"Harding, Greg",7,2,4,11,,,,,,,,,,1.0,,,,,,,,,
14,"Hunter, Kingsley",12,9,2,14,5,2.0,,,,,,,2.0,,,,,,,,,,
11,"Kickett, Dale",7,3,11,18,,,,5.0,,,,,,,,,,,,,,,
36,"Leach, Quenton",14,4,6,20,1,,,1.0,,,,,1.0,,,,,,,,,,
43,"McGovern, Andrew",7,4,5,12,,,,2.0,,,,,,,,,,,,,,,
45,"Mitchell, Gavin",8,5,8,16,,,,3.0,,,,,,,,,,,,,,,
10,"OReilly, Stephen",14,5,10,24,,,,,,,,,3.0,,,,,,,,,,
23,"Parker, Shane",3,,3,6,,,,,,,,,,,,,,,,,,,
1,"Toia, Luke",10,4,9,19,1,,,3.0,,,,,1.0,,,,,,,,,,
34,"White, Jeff",3,1,1,4,,,5.0,,,,,,1.0,,,,,,,,,,
4,"Wills, Andrew",16,4,3,19,2,2.0,,4.0,,,,,,1.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,86,121,328,24,13.0,29.0,29.0,,,,,14.0,10.0,6.0,,,,,,,,
Opposition,Opposition,181,61,121,302,9,6.0,20.0,25.0,,,,,10.0,14.0,,,,,,,,,
