Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 127d,174 (96-0-78 55.17%),160 (0.92),←,
12,"Cordy, Zaine",25y 155d,107 (57-0-50 53.27%),10 (0.09),←,
31,"Dale, Bailey",25y 252d,88 (48-0-40 54.55%),71 (0.81),←,
35,"Daniel, Caleb",25y 267d,137 (75-0-62 54.74%),37 (0.27),←,
5,"Dunkley, Josh",25y 81d,96 (54-0-42 56.25%),47 (0.49),←,
15,"Duryea, Taylor",30y 341d,162 (111-1-50 68.83%),24 (0.15),44 (29-0-15 65.91%),3 (0.07)
44,"English, Tim",24y 233d,72 (40-0-32 55.56%),37 (0.51),←,
43,"Gardner, Ryan",24y 303d,24 (15-0-9 62.50%),2 (0.08),←,
29,"Hannan, Mitch",28y 22d,70 (40-0-30 57.14%),72 (1.03),20 (12-0-8 60.00%),17 (0.85)
7,"Hunter, Lachie",27y 108d,166 (89-0-77 53.61%),71 (0.43),←,
42,"Keath, Alex",30y 70d,74 (43-1-30 58.78%),3 (0.04),44 (27-0-17 61.36%),2 (0.05)
21,"Liberatore, Tom",29y 319d,176 (84-0-92 47.73%),66 (0.38),←,
11,"Macrae, Jack",27y 240d,188 (100-0-88 53.19%),43 (0.23),←,
33,"Naughton, Aaron",22y 121d,81 (46-0-35 56.79%),102 (1.26),←,
20,"Richards, Ed",22y 271d,66 (33-0-33 50.00%),24 (0.36),←,
28,"Scott, Anthony",27y 31d,23 (17-0-6 73.91%),12 (0.52),←,
6,"Smith, Bailey",21y 114d,69 (41-0-28 59.42%),34 (0.49),←,
37,"Smith, Roarke",25y 201d,40 (20-0-20 50.00%),9 (0.22),←,
1,"Treloar, Adam",29y 22d,193 (83-1-109 43.26%),113 (0.59),20 (13-0-7 65.00%),16 (0.80)
2,"Ugle-Hagan, Jamarra",19y 361d,8 (4-0-4 50.00%),9 (1.13),←,
23,"Vandermeer, Laitham",23y 56d,26 (15-0-11 57.69%),16 (0.62),←,
3,"Wallis, Mitch",29y 158d,158 (75-0-83 47.47%),106 (0.67),←,
19,"Weightman, Cody",21y 75d,22 (13-0-9 59.09%),34 (1.55),←,
Totals,Totals,25y 298d,2220 (1199-3-1018 54.01%),1102 (0.50),,
C,"Beveridge, Luke",51y 220d,163 (93-0-70 57.06%),,←,
