Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 120d,51 (18-2-31 37.25%),8 (0.16),←,
35,"Broad, Nathan",23y 71d,1 (1-0-0 100.00%),,←,
30,"Conca, Reece",23y 318d,76 (39-1-36 51.97%),21 (0.28),←,
9,"Cotchin, Trent",26y 79d,164 (81-2-81 50.00%),96 (0.59),←,
3,"Deledio, Brett",29y 68d,240 (109-5-126 46.46%),182 (0.76),←,
10,"Edwards, Shane",27y 244d,180 (78-5-97 44.72%),125 (0.69),←,
5,"Ellis, Brandon",22y 327d,101 (56-1-44 55.94%),37 (0.37),←,
6,"Grigg, Shaun",28y 67d,159 (78-2-79 49.69%),74 (0.47),116 (60-2-54 52.59%),64 (0.55)
2,"Grimes, Dylan",24y 345d,70 (41-0-29 58.57%),2 (0.03),←,
16,"Hampson, Shaun",28y 96d,90 (45-1-44 50.56%),35 (0.39),27 (11-0-16 40.74%),3 (0.11)
28,"Hunt, Taylor",25y 233d,94 (69-0-25 73.40%),20 (0.21),31 (20-0-11 64.52%),1 (0.03)
23,"Lambert, Kane",24y 212d,24 (14-0-10 58.33%),14 (0.58),←,
27,"Lloyd, Sam",26y 114d,33 (17-0-16 51.52%),46 (1.39),←,
4,"Martin, Dustin",24y 365d,144 (70-2-72 49.31%),147 (1.02),←,
37,"Menadue, Connor",19y 280d,15 (8-0-7 53.33%),6 (0.40),←,
26,"Miles, Anthony",24y 118d,58 (31-0-27 53.45%),22 (0.38),48 (30-0-18 62.50%),21 (0.44)
18,"Rance, Alex",26y 260d,141 (66-2-73 47.52%),8 (0.06),←,
8,"Riewoldt, Jack",27y 238d,193 (87-4-102 46.11%),466 (2.41),←,
45,"Short, Jayden",20y 153d,7 (4-0-3 57.14%),5 (0.71),←,
21,"Townsend, Jacob",23y 5d,32 (6-0-26 18.75%),4 (0.13),4 (2-0-2 50.00%),
29,"Vickery, Ty",26y 25d,115 (55-2-58 48.70%),153 (1.33),←,
1,"Vlastuin, Nick",22y 67d,71 (41-0-30 57.75%),18 (0.25),←,
Totals,Totals,25y 24d,2059 (1014-29-1016 49.25%),1489 (0.72),,
C,"Hardwick, Damien",43y 312d,148 (72-2-74 49.32%),,←,
