Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Conca, Reece",7,4,7,14,,,,3.0,1.0,1.0,1.0,4.0,,4.0,,4.0,12.0,,,3.0,,,87.0
9,"Cotchin, Trent",18,4,6,24,3,,,3.0,,5.0,5.0,3.0,6.0,,,13.0,13.0,1.0,1.0,1.0,,,84.0
7,"Dea, Matt",5,3,6,11,,,,2.0,2.0,2.0,2.0,,,,,4.0,7.0,,,2.0,,,82.0
3,"Deledio, Brett",16,3,6,22,,1.0,3.0,7.0,4.0,7.0,5.0,1.0,1.0,1.0,,7.0,14.0,,,1.0,1.0,2.0,92.0
10,"Edwards, Shane",8,1,10,18,,3.0,,8.0,,3.0,6.0,2.0,,2.0,,10.0,8.0,,,2.0,,2.0,79.0
42,"Ellis, Brandon",13,1,7,20,,1.0,,3.0,1.0,3.0,,3.0,1.0,1.0,,5.0,16.0,,,2.0,,,78.0
6,"Grigg, Shaun",13,2,9,22,1,,1.0,4.0,1.0,3.0,3.0,1.0,1.0,,,9.0,13.0,,,2.0,2.0,,80.0
14,"Houli, Bachar",9,3,8,17,,,,5.0,4.0,2.0,1.0,4.0,1.0,1.0,,7.0,8.0,,,3.0,,,82.0
23 ↓,"Jackson, Daniel",11,3,8,19,,,,2.0,1.0,1.0,3.0,2.0,,,,7.0,11.0,,,2.0,,,57.0
28,"King, Jake",8,2,6,14,,,,5.0,,6.0,1.0,2.0,3.0,,,8.0,6.0,1.0,,,,,85.0
47 ↑,"Maric, Addam",2,,,2,,,,3.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,25.0
20,"Maric, Ivan",7,2,8,15,,,49.0,3.0,,3.0,9.0,1.0,,,,13.0,3.0,,,3.0,,,94.0
4,"Martin, Dustin",13,1,6,19,3,1.0,,5.0,2.0,4.0,7.0,2.0,1.0,1.0,,13.0,9.0,,1.0,5.0,,,80.0
16,"McGuane, Luke",3,2,4,7,1,,4.0,3.0,,1.0,,5.0,,5.0,,5.0,2.0,1.0,1.0,1.0,,,91.0
40,"Moore, Kelvin",2,2,4,6,,,,1.0,2.0,,,1.0,2.0,,,3.0,3.0,,,5.0,,,81.0
38,"Morris, Steven",7,2,2,9,,1.0,,1.0,2.0,,,2.0,,1.0,,4.0,4.0,1.0,1.0,7.0,,,79.0
26,"Nahas, Robin",6,1,3,9,2,1.0,,7.0,,2.0,,,1.0,,,5.0,3.0,,,,,,90.0
17,"Newman, Chris",6,1,3,9,1,,,3.0,3.0,1.0,2.0,,1.0,,,6.0,2.0,,1.0,3.0,,,83.0
37,"Post, Jayden",4,4,1,5,,,,,1.0,,,,,,,2.0,3.0,2.0,,12.0,,,93.0
18,"Rance, Alex",11,3,3,14,,,,6.0,3.0,1.0,,4.0,3.0,3.0,,8.0,5.0,1.0,,11.0,,,97.0
8,"Riewoldt, Jack",8,4,3,11,,2.0,,1.0,,2.0,,3.0,2.0,2.0,,8.0,5.0,1.0,2.0,3.0,,2.0,96.0
21,"Tuck, Shane",16,3,15,31,2,1.0,1.0,5.0,3.0,6.0,9.0,2.0,2.0,2.0,2.0,23.0,9.0,,,4.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,51,125,318,13,13.0,58.0,80.0,31.0,54.0,54.0,43.0,25.0,24.0,2.0,164.0,158.0,8.0,7.0,72.0,3.0,6.0,
Opposition,Opposition,192,49,131,323,14,11.0,54.0,95.0,32.0,47.0,49.0,44.0,25.0,25.0,4.0,166.0,143.0,8.0,11.0,46.0,2.0,7.0,
