Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",27y 231d,210 (116-0-94 55.24%),194 (0.92),←,
31,"Dale, Bailey",26y 356d,125 (68-0-57 54.40%),77 (0.62),←,
35,"Daniel, Caleb",27y 6d,170 (93-0-77 54.71%),45 (0.26),←,
10,"Darcy, Sam",19y 359d,7 (2-0-5 28.57%),3 (0.43),←,
15,"Duryea, Taylor",32y 80d,187 (124-1-62 66.58%),25 (0.13),69 (42-0-27 60.87%),4 (0.06)
44,"English, Tim",25y 337d,102 (56-0-46 54.90%),56 (0.55),←,
38,"Garcia, Riley",22y 164d,19 (9-0-10 47.37%),8 (0.42),←,
43,"Gardner, Ryan",26y 42d,51 (30-0-21 58.82%),3 (0.06),←,
42,"Keath, Alex",31y 174d,99 (58-1-40 59.09%),5 (0.05),69 (42-0-27 60.87%),4 (0.06)
21,"Liberatore, Tom",31y 58d,211 (103-0-108 48.82%),80 (0.38),←,
11,"Macrae, Jack",28y 344d,225 (120-0-105 53.33%),54 (0.24),←,
30,"McNeil, Lachlan",22y 154d,40 (27-0-13 67.50%),19 (0.47),←,
33,"Naughton, Aaron",23y 225d,117 (65-0-52 55.56%),182 (1.56),←,
18,"ODonnell, James",20y 316d,8 (3-0-5 37.50%),1 (0.13),←,
25,"Poulter, Caleb",20y 274d,15 (4-0-11 26.67%),4 (0.27),3 (1-0-2 33.33%),2 (0.67)
20,"Richards, Ed",24y 10d,99 (51-0-48 51.52%),25 (0.25),←,
28,"Scott, Anthony",28y 135d,52 (32-0-20 61.54%),27 (0.52),←,
1,"Treloar, Adam",30y 126d,225 (101-1-123 45.11%),131 (0.58),52 (31-0-21 59.62%),34 (0.65)
2,"Ugle-Hagan, Jamarra",21y 100d,39 (20-0-19 51.28%),48 (1.23),←,
23,"Vandermeer, Laitham",24y 160d,38 (20-0-18 52.63%),20 (0.53),←,
3,"Weightman, Cody",22y 179d,53 (29-0-24 54.72%),91 (1.72),←,
14,"West, Rhylee",23y 1d,31 (18-0-13 58.06%),15 (0.48),←,
34,"Williams, Bailey",25y 276d,121 (65-0-56 53.72%),28 (0.23),←,
Totals,Totals,25y 194d,2244 (1214-3-1027 54.10%),1141 (0.51),,
C,"Beveridge, Luke",52y 324d,200 (113-0-87 56.50%),,←,
