West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Ball, Jason",26y 148d,91 (57-0-34 62.64%),111 (1.22),←,
6,"Banfield, Drew",25y 50d,125 (79-0-46 63.20%),49 (0.39),←,
45,"Bellotti, Laurie",23y 49d,2 (2-0-0 100.00%),,←,
10,"Braun, Michael",21y 25d,31 (17-0-14 54.84%),16 (0.52),←,
9,"Cousins, Ben",20y 292d,65 (42-0-23 64.62%),80 (1.23),←,
14,"Cummings, Scott",25y 90d,81 (44-4-33 56.79%),202 (2.49),4 (4-0-0 100.00%),17 (4.25)
32,"Embley, Andrew",17y 295d,4 (4-0-0 100.00%),1 (0.25),←,
7,"Gehrig, Fraser",23y 46d,88 (53-0-35 60.23%),115 (1.31),←,
27,"Jakovich, Glen",26y 25d,164 (103-1-60 63.11%),26 (0.16),←,
31,"Jones, Rowan",19y 150d,5 (4-0-1 80.00%),2 (0.40),←,
2,"Kemp, Dean",30y 60d,197 (130-2-65 66.50%),107 (0.54),←,
30,"Matera, Peter",30y 15d,187 (124-1-62 66.58%),174 (0.93),←,
33,"Matera, Phillip",23y 142d,42 (23-0-19 54.76%),59 (1.40),←,
11,"McIntosh, Ashley",26y 180d,157 (105-0-52 66.88%),93 (0.59),←,
17,"McKenna, Guy",29y 342d,239 (153-1-85 64.23%),27 (0.11),←,
8,"Metropolis, Daniel",27y 32d,67 (41-0-26 61.19%),31 (0.46),←,
5,"Morrison, Chad",21y 20d,68 (41-0-27 60.29%),57 (0.84),←,
36,"Read, Phillip",19y 180d,24 (13-0-11 54.17%),12 (0.50),←,
42,"Rintoul, Chad",24y 261d,27 (17-0-10 62.96%),19 (0.70),4 (4-0-0 100.00%),3 (0.75)
12,"White, Mitchell",26y 21d,119 (77-1-41 65.13%),63 (0.53),←,
37,"Williams, Andrew",20y 48d,9 (7-0-2 77.78%),5 (0.56),←,
44,"Wirrpanda, David",19y 258d,16 (12-0-4 75.00%),7 (0.44),←,
Totals,Totals,23y 340d,1808 (1148-10-650 63.50%),1256 (0.69),,
C,"Malthouse, Mick",45y 244d,358 (214-4-140 60.34%),,223 (147-2-74 66.37%),
