Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",26y 74d,173 (115-1-57 66.76%),23 (0.13),←,
22,"Breust, Luke",23y 152d,70 (59-0-11 84.29%),127 (1.81),←,
9,"Burgoyne, Shaun",31y 173d,248 (168-1-79 67.94%),223 (0.90),91 (71-1-19 78.57%),52 (0.57)
18,"Ceglar, Jonathon",23y 57d,4 (3-0-1 75.00%),1 (0.25),←,
13,"Cheney, Kyle",24y 230d,36 (21-0-15 58.33%),2 (0.06),22 (19-0-3 86.36%),2 (0.09)
8,"Duryea, Taylor",22y 353d,22 (20-0-2 90.91%),,←,
6,"Gibson, Josh",30y 30d,152 (94-2-56 62.50%),2 (0.01),87 (65-1-21 75.29%),
19,"Gunston, Jack",22y 178d,60 (44-0-16 73.33%),115 (1.92),46 (39-0-7 84.78%),95 (2.07)
20,"Hale, David",29y 325d,201 (114-2-85 57.21%),185 (0.92),72 (58-0-14 80.56%),66 (0.92)
10,"Hill, Bradley",20y 277d,33 (29-0-4 87.88%),24 (0.73),←,
15,"Hodge, Luke",29y 301d,231 (130-1-100 56.49%),155 (0.67),←,
29,"Langford, Will",21y 283d,5 (5-0-0 100.00%),1 (0.20),←,
3,"Lewis, Jordan",27y 353d,197 (120-1-76 61.17%),109 (0.55),←,
5,"Mitchell, Sam",31y 182d,248 (146-1-101 59.07%),61 (0.25),←,
28,"Puopolo, Paul",26y 131d,67 (56-0-11 83.58%),52 (0.78),←,
33,"Rioli, Cyril",24y 272d,124 (85-1-38 68.95%),165 (1.33),←,
2,"Roughead, Jarryd",27y 79d,188 (117-1-70 62.50%),378 (2.01),←,
26,"Shiels, Liam",22y 348d,85 (62-0-23 72.94%),26 (0.31),←,
32,"Simpkin, Jonathan",26y 166d,22 (19-0-3 86.36%),9 (0.41),18 (17-0-1 94.44%),8 (0.44)
16,"Smith, Isaac",25y 103d,66 (56-0-10 84.85%),61 (0.92),←,
27,"Spangher, Matthew",26y 354d,38 (17-0-21 44.74%),13 (0.34),6 (6-0-0 100.00%),2 (0.33)
4,"Suckling, Matt",25y 261d,58 (42-0-16 72.41%),30 (0.52),←,
Totals,Totals,25y 362d,2328 (1522-11-795 65.38%),1762 (0.76),,
C,"Clarkson, Alastair",45y 350d,217 (133-1-83 61.52%),,←,
