Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Bode, Jace",5,3,5,10,1,,,1.0,2.0,1.0,,2.0,,,,1.0,9.0,,,2.0,1.0,,82.0
25,"Brown, Nathan",12,6,10,22,,1.0,,3.0,3.0,1.0,3.0,1.0,,1.0,,6.0,16.0,,,4.0,,1.0,94.0
32,"Bruce, Cameron",8,4,11,19,,2.0,1.0,5.0,,3.0,,3.0,1.0,1.0,,10.0,10.0,,2.0,1.0,,2.0,95.0
1,"Buckley, Simon",5,1,4,9,,,,2.0,1.0,2.0,2.0,2.0,,1.0,,3.0,6.0,,,,1.0,,55.0
41,"Carroll, Nathan",3,2,6,9,,,1.0,,,1.0,,3.0,,2.0,,4.0,5.0,,,1.0,,,100.0
14,"Dunn, Lynden",6,2,7,13,,1.0,1.0,5.0,,2.0,2.0,3.0,1.0,2.0,,5.0,7.0,1.0,,1.0,2.0,,75.0
35,"Ferguson, Ryan",6,6,9,15,1,,,,3.0,2.0,,1.0,2.0,1.0,,7.0,8.0,2.0,,9.0,,1.0,100.0
18,"Green, Brad",17,6,8,25,2,1.0,,3.0,2.0,7.0,1.0,,1.0,,,7.0,19.0,,,1.0,6.0,,84.0
40,"Jamar, Mark",,,1,1,,,18.0,3.0,,,1.0,3.0,,3.0,,,1.0,,,3.0,,,45.0
17,"Johnson, Chris",8,5,9,17,,,,4.0,2.0,1.0,4.0,,1.0,,,8.0,9.0,,,2.0,,2.0,76.0
11,"Johnson, Paul",6,3,6,12,,,5.0,1.0,2.0,,,1.0,1.0,1.0,,6.0,4.0,1.0,,,,,81.0
16,"Johnstone, Travis",13,,4,17,,1.0,,,2.0,1.0,1.0,4.0,2.0,1.0,,8.0,8.0,,,1.0,1.0,,84.0
2,"Jones, Nathan",8,4,10,18,,1.0,,3.0,2.0,1.0,3.0,3.0,,3.0,,5.0,13.0,,,,,,79.0
5,"McLean, Brock",13,4,10,23,,,,8.0,3.0,4.0,4.0,2.0,4.0,1.0,,12.0,13.0,1.0,,1.0,2.0,1.0,79.0
7,"Miller, Brad",7,4,3,10,1,1.0,,1.0,,3.0,1.0,,3.0,,,6.0,4.0,1.0,2.0,,,,100.0
9,"Neitz, David",6,4,4,10,2,1.0,,,,3.0,,,1.0,,,5.0,4.0,1.0,2.0,,,,97.0
29,"Newton, Michael",5,4,2,7,1,,,1.0,,1.0,,2.0,1.0,,,2.0,6.0,,1.0,2.0,,1.0,63.0
33,"Pickett, Byron",8,2,3,11,1,,,9.0,,1.0,1.0,,1.0,,,1.0,10.0,,,1.0,2.0,,85.0
24,"Robertson, Russell",7,8,3,10,3,2.0,,1.0,,1.0,,,,,,5.0,5.0,3.0,6.0,2.0,,,100.0
12,"Sylvia, Colin",7,3,4,11,,,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,7.0,6.0,,,,,1.0,73.0
10,"Ward, Daniel",14,6,8,22,,,,1.0,9.0,2.0,1.0,5.0,1.0,1.0,,3.0,19.0,,,,3.0,,100.0
34,"White, Jeff",4,1,8,12,,,26.0,2.0,,1.0,2.0,4.0,1.0,2.0,,2.0,10.0,,,,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,78,135,303,12,13.0,53.0,58.0,32.0,39.0,29.0,40.0,22.0,21.0,,113.0,192.0,10.0,13.0,31.0,18.0,9.0,
Opposition,Opposition,208,114,164,372,22,12.0,15.0,54.0,22.0,55.0,40.0,50.0,21.0,22.0,6.0,130.0,244.0,12.0,20.0,48.0,29.0,16.0,
